Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
THE FLORENCE RESIDENCES,"1,193,000",624.31,"1,911",Jun-26,HOUGANG AVENUE 2,Resale,Strata,58,"20,569",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
THE PROMENADE@PELIKAT,"1,050,000",893.41,"1,175",Jun-26,JALAN PELIKAT,Resale,Strata,83,"12,651",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
BOTANIQUE AT BARTLEY,"1,320,000",656.6,"2,010",Jun-26,UPPER PAYA LEBAR ROAD,Resale,Strata,61,"21,639",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
RIVER ISLES,"720,000",441.32,"1,631",Jun-26,EDGEDALE PLAINS,Resale,Strata,41,"17,561",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
RIVER ISLES,"1,200,000",753.48,"1,593",Jun-26,EDGEDALE PLAINS,Resale,Strata,70,"17,143",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
THE FLORENCE RESIDENCES,"3,280,000","1,668.42","1,966",Jun-26,HOUGANG AVENUE 2,Resale,Strata,155,"21,161",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
FOREST WOODS,"1,300,000",656.6,"1,980",Jun-26,LORONG LEW LIAN,Resale,Strata,61,"21,311",-,Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,06 to 10
FLO RESIDENCE,"1,350,000",925.7,"1,458",Jun-26,PUNGGOL FIELD WALK,Resale,Strata,86,"15,698",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
AFFINITY AT SERANGOON,"2,660,000","1,442.38","1,844",Jun-26,SERANGOON NORTH AVENUE 1,Resale,Strata,134,"19,851",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
RIVERSAILS,"1,255,000",850.36,"1,476",Jun-26,UPPER SERANGOON CRESCENT,Resale,Strata,79,"15,886",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
RIVERFRONT RESIDENCES,"1,130,000",613.55,"1,842",Jun-26,HOUGANG AVENUE 7,Resale,Strata,57,"19,825",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE MINTON,"2,260,000","1,334.74","1,693",Jun-26,HOUGANG STREET 11,Resale,Strata,124,"18,226",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,06 to 10
LA FIESTA,"1,825,000",990.29,"1,843",Jun-26,SENGKANG SQUARE,Resale,Strata,92,"19,837",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
KOVAN RESIDENCES,"2,523,000","1,259.39","2,003",Jun-26,KOVAN ROAD,Resale,Strata,117,"21,564",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,16 to 20
CENTRAL VIEW,"1,280,000",979.52,"1,307",Jun-26,HOUGANG STREET 11,Resale,Strata,91,"14,066",-,Condominium,1,99 yrs lease commencing from 1998,19,Outside Central Region,06 to 10
LA FIESTA,"1,300,000",753.48,"1,725",Jun-26,SENGKANG SQUARE,Resale,Strata,70,"18,571",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
SENGKANG GRAND RESIDENCES,"2,238,000","1,011.82","2,212",Jun-26,COMPASSVALE BOW,Sub Sale,Strata,94,"23,809",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
THE LUXURIE,"2,368,000","1,313.21","1,803",Jun-26,COMPASSVALE ROAD,Resale,Strata,122,"19,410",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
KOVAN GRANDEUR,"840,000",570.49,"1,472",Jun-26,TAMPINES ROAD,Resale,Strata,53,"15,849",-,Apartment,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
RIVERVALE CREST,"1,300,000","1,216.33","1,069",Jun-26,RIVERVALE CRESCENT,Resale,Strata,113,"11,504",-,Apartment,1,99 yrs lease commencing from 1997,19,Outside Central Region,06 to 10
RIO VISTA,"1,550,000","1,248.62","1,241",Jun-26,UPPER SERANGOON VIEW,Resale,Strata,116,"13,362",-,Condominium,1,99 yrs lease commencing from 2001,19,Outside Central Region,06 to 10
WATERTOWN,"1,620,000",914.94,"1,771",Jun-26,PUNGGOL CENTRAL,Resale,Strata,85,"19,059",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
RIVERSAILS,"1,330,000",947.23,"1,404",Jun-26,UPPER SERANGOON CRESCENT,Resale,Strata,88,"15,114",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
CHUAN PARK,"3,336,000","1,227.1","2,719",Jun-26,LORONG CHUAN,New Sale,Strata,114,"29,263",-,Condominium,1,99 yrs lease commencing from 2024,19,Outside Central Region,06 to 10
JEWEL @ BUANGKOK,"2,300,000","1,194.8","1,925",Jun-26,COMPASSVALE BOW,Resale,Strata,111,"20,721",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
THE GARDEN RESIDENCES,"1,520,000",796.54,"1,908",Jun-26,SERANGOON NORTH VIEW,Resale,Strata,74,"20,541",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,11 to 15
WATERTOWN,"970,000",602.78,"1,609",Jun-26,PUNGGOL CENTRAL,Resale,Strata,56,"17,321",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
REGENTVILLE,"1,225,000","1,044.11","1,173",Jun-26,HOUGANG STREET 92,Resale,Strata,97,"12,629",-,Apartment,1,99 yrs lease commencing from 1996,19,Outside Central Region,01 to 05
BOTANIQUE AT BARTLEY,"2,300,000","1,130.22","2,035",Jun-26,UPPER PAYA LEBAR ROAD,Resale,Strata,105,"21,905",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05
CASA CAMBIO,"850,000",484.38,"1,755",Jun-26,LIM TUA TOW ROAD,Resale,Strata,45,"18,889",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
THE GARDEN RESIDENCES,"3,050,000","1,539.25","1,981",Jun-26,SERANGOON NORTH VIEW,Resale,Strata,143,"21,329",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,01 to 05
PIN MANSIONS,"1,868,000","1,248.62","1,496",Jun-26,LIM AH PIN ROAD,Resale,Strata,116,"16,103",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
THE PROMENADE@PELIKAT,"1,268,000",947.23,"1,339",Jun-26,JALAN PELIKAT,Resale,Strata,88,"14,409",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
LA FIESTA,"1,340,000",753.48,"1,778",Jun-26,SENGKANG SQUARE,Resale,Strata,70,"19,143",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
MIDTOWN RESIDENCES,"1,047,500",645.84,"1,622",Jun-26,UPPER SERANGOON ROAD,Resale,Strata,60,"17,458",-,Apartment,1,99 yrs lease commencing from 2013,19,Outside Central Region,06 to 10
THE FLORENCE RESIDENCES,"2,150,000","1,011.82","2,125",Jun-26,HOUGANG AVENUE 2,Resale,Strata,94,"22,872",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
KOVAN MELODY,"2,680,000","1,410.08","1,901",Jun-26,KOVAN ROAD,Resale,Strata,131,"20,458",-,Condominium,1,99 yrs lease commencing from 2004,19,Outside Central Region,11 to 15
RIVERSOUND RESIDENCE,"2,600,000","2,604.89",998,Jun-26,SENGKANG EAST AVENUE,Resale,Strata,242,"10,744",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,16 to 20
KOVAN REGENCY,"1,590,000",775.01,"2,052",Jun-26,KOVAN RISE,Resale,Strata,72,"22,083",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
THE GARDEN RESIDENCES,"903,888",516.67,"1,749",Jun-26,SERANGOON NORTH VIEW,Resale,Strata,48,"18,831",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,06 to 10
BOTANIQUE AT BARTLEY,"1,570,000",731.95,"2,145",Jun-26,UPPER PAYA LEBAR ROAD,Resale,Strata,68,"23,088",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05
FOREST WOODS,"2,125,000",979.52,"2,169",Jun-26,LORONG LEW LIAN,Resale,Strata,91,"23,352",-,Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,06 to 10
THE WATERLINE,"1,287,000","1,151.75","1,117",Jun-26,POH HUAT ROAD WEST,Resale,Strata,107,"12,028",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
TERRASSE,"1,860,000","1,108.69","1,678",Jun-26,TERRASSE LANE,Resale,Strata,103,"18,058",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
THE MINTON,"1,520,000",936.47,"1,623",Jun-26,HOUGANG STREET 11,Resale,Strata,87,"17,471",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,06 to 10
RIVERFRONT RESIDENCES,"1,300,000",721.19,"1,803",Jun-26,HOUGANG AVENUE 7,Resale,Strata,67,"19,403",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
STARS OF KOVAN,"1,400,000",742.72,"1,885",Jun-26,UPPER SERANGOON ROAD,Resale,Strata,69,"20,290",-,Apartment,1,99 yrs lease commencing from 2015,19,Outside Central Region,01 to 05
WATERTOWN,"950,000",570.49,"1,665",Jun-26,PUNGGOL CENTRAL,Resale,Strata,53,"17,925",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
THE LUXURIE,"1,168,000",731.95,"1,596",Jun-26,COMPASSVALE ROAD,Resale,Strata,68,"17,176",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
RIVERSAILS,"1,225,000",850.36,"1,441",Jun-26,UPPER SERANGOON CRESCENT,Resale,Strata,79,"15,506",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
RIVERSOUND RESIDENCE,"2,720,000","2,680.24","1,015",Jun-26,SENGKANG EAST AVENUE,Resale,Strata,249,"10,924",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,16 to 20
WATERTOWN,"870,000",527.44,"1,649",Jun-26,PUNGGOL CENTRAL,Resale,Strata,49,"17,755",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
CHUAN PARK,"3,171,400","1,205.57","2,631",Jun-26,LORONG CHUAN,New Sale,Strata,112,"28,316",-,Condominium,1,99 yrs lease commencing from 2024,19,Outside Central Region,01 to 05
LA FIESTA,"1,300,000",753.48,"1,725",Jun-26,SENGKANG SQUARE,Resale,Strata,70,"18,571",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
BOTANIQUE AT BARTLEY,"1,580,000",731.95,"2,159",Jun-26,UPPER PAYA LEBAR ROAD,Resale,Strata,68,"23,235",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
CHUAN PARK,"3,285,900","1,227.1","2,678",Jun-26,LORONG CHUAN,New Sale,Strata,114,"28,824",-,Condominium,1,99 yrs lease commencing from 2024,19,Outside Central Region,06 to 10
CHUAN PARK,"2,107,240",871.88,"2,417",Jun-26,LORONG CHUAN,New Sale,Strata,81,"26,015",-,Condominium,1,99 yrs lease commencing from 2024,19,Outside Central Region,21 to 25
CHUAN PARK,"2,107,240",871.88,"2,417",Jun-26,LORONG CHUAN,New Sale,Strata,81,"26,015",-,Condominium,1,99 yrs lease commencing from 2024,19,Outside Central Region,16 to 20
THE FLORENCE RESIDENCES,"1,218,000",667.37,"1,825",Jun-26,HOUGANG AVENUE 2,Resale,Strata,62,"19,645",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
SENGKANG GRAND RESIDENCES,"1,928,888",936.47,"2,060",Jun-26,COMPASSVALE BOW,Sub Sale,Strata,87,"22,171",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
CHUAN PARK,"3,320,900","1,205.57","2,755",Jun-26,LORONG CHUAN,New Sale,Strata,112,"29,651",-,Condominium,1,99 yrs lease commencing from 2024,19,Outside Central Region,21 to 25
CHUAN PARK,"3,532,910","1,506.96","2,344",May-26,LORONG CHUAN,New Sale,Strata,140,"25,235",-,Condominium,1,99 yrs lease commencing from 2024,19,Outside Central Region,21 to 25
CHUAN PARK,"3,262,700","1,227.1","2,659",May-26,LORONG CHUAN,New Sale,Strata,114,"28,620",-,Condominium,1,99 yrs lease commencing from 2024,19,Outside Central Region,06 to 10
CHUAN PARK,"3,371,100","1,227.1","2,747",May-26,LORONG CHUAN,New Sale,Strata,114,"29,571",-,Condominium,1,99 yrs lease commencing from 2024,19,Outside Central Region,16 to 20
AFFINITY AT SERANGOON,"858,000",538.2,"1,594",May-26,SERANGOON NORTH AVENUE 1,Resale,Strata,50,"17,160",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"1,950,000","1,065.64","1,830",May-26,HOUGANG AVENUE 7,Resale,Strata,99,"19,697",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE GARDEN RESIDENCES,"2,368,000","1,194.8","1,982",May-26,SERANGOON NORTH VIEW,Resale,Strata,111,"21,333",-,Apartment,1,99 yrs lease commencing from 2017,19,Outside Central Region,01 to 05
SUNGLADE,"1,482,000",861.12,"1,721",May-26,SERANGOON AVENUE 2,Resale,Strata,80,"18,525",-,Condominium,1,99 yrs lease commencing from 2000,19,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"2,108,000","1,065.64","1,978",May-26,HOUGANG AVENUE 7,Resale,Strata,99,"21,293",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,16 to 20
RIVERFRONT RESIDENCES,"1,670,000",914.94,"1,825",May-26,HOUGANG AVENUE 7,Resale,Strata,85,"19,647",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
KINGSFORD WATERBAY,"1,590,000","1,033.34","1,539",May-26,UPPER SERANGOON VIEW,Resale,Strata,96,"16,563",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
KOVAN RESIDENCES,"2,668,000","1,442.38","1,850",May-26,KOVAN ROAD,Resale,Strata,134,"19,910",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,01 to 05
JEWEL @ BUANGKOK,"1,608,000",871.88,"1,844",May-26,COMPASSVALE BOW,Resale,Strata,81,"19,852",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
THE TEMBUSU,"1,548,000",753.48,"2,054",May-26,TAMPINES ROAD,Resale,Strata,70,"22,114",-,Condominium,1,Freehold,19,Outside Central Region,11 to 15
KOVAN RESIDENCES,"3,050,000","2,217.38","1,375",May-26,KOVAN ROAD,Resale,Strata,206,"14,806",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,01 to 05
JEWEL @ BUANGKOK,"2,290,000","1,140.98","2,007",May-26,COMPASSVALE BOW,Resale,Strata,106,"21,604",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
COMPASS HEIGHTS,"1,295,000","1,033.34","1,253",May-26,SENGKANG SQUARE,Resale,Strata,96,"13,490",-,Apartment,1,99 yrs lease commencing from 2000,19,Outside Central Region,06 to 10
SENGKANG GRAND RESIDENCES,"1,580,000",764.24,"2,067",May-26,COMPASSVALE BOW,Sub Sale,Strata,71,"22,254",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
RIVERVALE CREST,"1,350,000","1,205.57","1,120",May-26,RIVERVALE CRESCENT,Resale,Strata,112,"12,054",-,Apartment,1,99 yrs lease commencing from 1997,19,Outside Central Region,01 to 05
BARTLEY RESIDENCES,"2,046,600","1,076.4","1,901",May-26,LORONG HOW SUN,Resale,Strata,100,"20,466",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"1,290,000",721.19,"1,789",May-26,HOUGANG AVENUE 7,Resale,Strata,67,"19,254",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
CHUAN PARK,"3,313,400","1,205.57","2,748",May-26,LORONG CHUAN,New Sale,Strata,112,"29,584",-,Condominium,1,99 yrs lease commencing from 2024,19,Outside Central Region,16 to 20
WATERTOWN,"948,888",602.78,"1,574",May-26,PUNGGOL CENTRAL,Resale,Strata,56,"16,944",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
THE LUXURIE,"1,890,000","1,054.87","1,792",May-26,COMPASSVALE ROAD,Resale,Strata,98,"19,286",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
KOVAN REGENCY,"1,580,000",893.41,"1,769",May-26,KOVAN RISE,Resale,Strata,83,"19,036",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
THE FLORENCE RESIDENCES,"2,022,188","1,001.05","2,020",May-26,HOUGANG AVENUE 2,Resale,Strata,93,"21,744",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
BOATHOUSE RESIDENCES,"990,000",731.95,"1,353",May-26,UPPER SERANGOON VIEW,Resale,Strata,68,"14,559",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
SANCTUARY @ 813,"1,380,000",936.47,"1,474",May-26,UPPER SERANGOON ROAD,Resale,Strata,87,"15,862",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
BOTANIQUE AT BARTLEY,"1,560,000",742.72,"2,100",May-26,UPPER PAYA LEBAR ROAD,Resale,Strata,69,"22,609",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
FOREST WOODS,"2,150,000",925.7,"2,323",May-26,LORONG LEW LIAN,Resale,Strata,86,"25,000",-,Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"740,000",462.85,"1,599",May-26,HOUGANG AVENUE 7,Resale,Strata,43,"17,209",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
BOTANIQUE AT BARTLEY,"1,530,000",731.95,"2,090",May-26,UPPER PAYA LEBAR ROAD,Resale,Strata,68,"22,500",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
BOATHOUSE RESIDENCES,"1,540,000","1,076.4","1,431",May-26,UPPER SERANGOON VIEW,Resale,Strata,100,"15,400",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
KOVAN MELODY,"2,360,000","1,216.33","1,940",May-26,KOVAN ROAD,Resale,Strata,113,"20,885",-,Condominium,1,99 yrs lease commencing from 2004,19,Outside Central Region,16 to 20
CHUAN PARK,"2,107,240",871.88,"2,417",May-26,LORONG CHUAN,New Sale,Strata,81,"26,015",-,Condominium,1,99 yrs lease commencing from 2024,19,Outside Central Region,21 to 25
SUNGLADE,"2,010,000","1,151.75","1,745",May-26,SERANGOON AVENUE 2,Resale,Strata,107,"18,785",-,Condominium,1,99 yrs lease commencing from 2000,19,Outside Central Region,06 to 10
KINGSFORD WATERBAY,"975,000",678.13,"1,438",May-26,UPPER SERANGOON VIEW,Resale,Strata,63,"15,476",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"1,280,000",721.19,"1,775",May-26,HOUGANG AVENUE 7,Resale,Strata,67,"19,104",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
STARS OF KOVAN,"928,000",505.91,"1,834",May-26,UPPER SERANGOON ROAD,Resale,Strata,47,"19,745",-,Apartment,1,99 yrs lease commencing from 2015,19,Outside Central Region,06 to 10
RIVERFRONT RESIDENCES,"1,550,000",871.88,"1,778",May-26,HOUGANG AVENUE 7,Resale,Strata,81,"19,136",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
THE FLORENCE RESIDENCES,"1,850,000",936.47,"1,976",May-26,HOUGANG AVENUE 2,Resale,Strata,87,"21,264",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
BOTANIQUE AT BARTLEY,"942,000",495.14,"1,902",May-26,UPPER PAYA LEBAR ROAD,Resale,Strata,46,"20,478",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
BARTLEY RESIDENCES,"830,000",462.85,"1,793",May-26,LORONG HOW SUN,Resale,Strata,43,"19,302",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
THE FLORENCE RESIDENCES,"1,871,255",936.47,"1,998",May-26,HOUGANG AVENUE 2,Resale,Strata,87,"21,509",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
KOVAN GRANDEUR,"1,000,000",914.94,"1,093",May-26,TAMPINES ROAD,Resale,Strata,85,"11,765",-,Apartment,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
CHILTERN PARK,"2,018,000","1,270.15","1,589",May-26,SERANGOON AVENUE 3,Resale,Strata,118,"17,102",-,Condominium,1,99 yrs lease commencing from 1991,19,Outside Central Region,01 to 05
THE SPRINGBLOOM,"2,700,000","1,872.94","1,442",May-26,SERANGOON AVENUE 3,Resale,Strata,174,"15,517",-,Condominium,1,99 yrs lease commencing from 1995,19,Outside Central Region,01 to 05
CENTRAL VIEW,"1,350,000",979.52,"1,378",May-26,HOUGANG STREET 11,Resale,Strata,91,"14,835",-,Condominium,1,99 yrs lease commencing from 1998,19,Outside Central Region,06 to 10
RIVERFRONT RESIDENCES,"2,800,000","1,485.43","1,885",May-26,HOUGANG AVENUE 7,Resale,Strata,138,"20,290",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
ISUITES @ PALM,"890,000",635.08,"1,401",May-26,GLASGOW ROAD,Resale,Strata,59,"15,085",-,Apartment,1,999 yrs lease commencing from 1878,19,Outside Central Region,01 to 05
EVANIA,"1,910,000","1,227.1","1,557",May-26,UPPER PAYA LEBAR ROAD,Resale,Strata,114,"16,754",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"1,500,000",914.94,"1,639",May-26,HOUGANG AVENUE 7,Resale,Strata,85,"17,647",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
THE FLORENCE RESIDENCES,"910,000",527.44,"1,725",May-26,HOUGANG AVENUE 2,Resale,Strata,49,"18,571",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
FOREST WOODS,"2,810,000","1,280.92","2,194",May-26,LORONG LEW LIAN,Resale,Strata,119,"23,613",-,Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,01 to 05
THE LUXURIE,"1,430,000",936.47,"1,527",May-26,COMPASSVALE ROAD,Resale,Strata,87,"16,437",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
RIVERSAILS,"1,650,000","1,033.34","1,597",May-26,UPPER SERANGOON CRESCENT,Resale,Strata,96,"17,188",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
BOATHOUSE RESIDENCES,"1,550,000","1,001.05","1,548",May-26,UPPER SERANGOON VIEW,Resale,Strata,93,"16,667",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
BOATHOUSE RESIDENCES,"1,060,000",796.54,"1,331",May-26,UPPER SERANGOON VIEW,Resale,Strata,74,"14,324",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
A TREASURE TROVE,"1,730,191","1,044.11","1,657",May-26,PUNGGOL WALK,Resale,Strata,97,"17,837",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
AFFINITY AT SERANGOON,"810,000",473.62,"1,710",May-26,SERANGOON NORTH AVENUE 1,Resale,Strata,44,"18,409",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
A TREASURE TROVE,"1,250,000",775.01,"1,613",May-26,PUNGGOL WALK,Resale,Strata,72,"17,361",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
LA FIESTA,"1,940,000","1,001.05","1,938",May-26,SENGKANG SQUARE,Resale,Strata,93,"20,860",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
CHUAN PARK,"3,184,100","1,205.57","2,641",May-26,LORONG CHUAN,New Sale,Strata,112,"28,429",-,Condominium,1,99 yrs lease commencing from 2024,19,Outside Central Region,01 to 05
CHUAN PARK,"3,267,700","1,205.57","2,711",May-26,LORONG CHUAN,New Sale,Strata,112,"29,176",-,Condominium,1,99 yrs lease commencing from 2024,19,Outside Central Region,11 to 15
CHUAN PARK,"3,184,100","1,205.57","2,641",May-26,LORONG CHUAN,New Sale,Strata,112,"28,429",-,Condominium,1,99 yrs lease commencing from 2024,19,Outside Central Region,01 to 05
3@SANDILANDS,"1,400,000","1,087.16","1,288",May-26,SANDILANDS ROAD,Resale,Strata,101,"13,861",-,Apartment,1,999 yrs lease commencing from 1886,19,Outside Central Region,01 to 05
