Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
THE WINDSOR,"3,820,000","2,497.25","1,530",Aug-25,ONTARIO AVENUE,Resale,Strata,232,"16,466",-,Terrace House,1,Freehold,20,Rest of Central Region,01 to 05
HORIZON GARDENS,"2,648,000","2,798.64",946,Aug-25,ANG MO KIO AVENUE 2,Resale,Strata,260,"10,185",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
HORIZON GARDENS,"2,930,000","3,056.98",958,Jun-25,ANG MO KIO AVENUE 2,Resale,Strata,284,"10,317",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
CENTURION 12,"4,230,000","4,294.84",985,Jun-25,BRIGHT HILL CRESCENT,Resale,Strata,399,"10,602",-,Semi-Detached House,1,Freehold,20,Rest of Central Region,-
THOMSON GRAND,"3,760,000","5,145.19",731,Mar-25,SIN MING WALK,Resale,Strata,478,"7,866",-,Terrace House,1,99 yrs lease commencing from 2010,20,Rest of Central Region,-
THOMSON GRAND,"3,680,000","5,145.19",715,Jan-25,SIN MING WALK,Resale,Strata,478,"7,699",-,Terrace House,1,99 yrs lease commencing from 2010,20,Rest of Central Region,-
THOMSON GRAND,"3,540,000","5,145.19",688,Jan-25,SIN MING WALK,Resale,Strata,478,"7,406",-,Terrace House,1,99 yrs lease commencing from 2010,20,Rest of Central Region,-
HORIZON GARDENS,"2,580,000","2,873.99",898,Jan-25,ANG MO KIO AVENUE 2,Resale,Strata,267,"9,663",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
3BHC,"5,450,000","6,296.94",865,Jan-25,BRIGHT HILL CRESCENT,Resale,Strata,585,"9,316",-,Detached House,1,Freehold,20,Rest of Central Region,-
HORIZON GREEN,"2,850,000","3,110.8",916,Nov-24,ANG MO KIO AVENUE 2,Resale,Strata,289,"9,862",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
HORIZON GARDENS,"2,600,000","2,992.39",869,Nov-24,ANG MO KIO AVENUE 2,Resale,Strata,278,"9,353",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
HORIZON GARDENS,"2,560,000","2,992.39",856,Sep-24,ANG MO KIO AVENUE 2,Resale,Strata,278,"9,209",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
3BHC,"4,180,000","4,886.86",855,Sep-24,BRIGHT HILL CRESCENT,Resale,Strata,454,"9,207",-,Semi-Detached House,1,Freehold,20,Rest of Central Region,-
HORIZON GARDENS,"2,428,888","2,873.99",845,Aug-24,ANG MO KIO AVENUE 2,Resale,Strata,267,"9,097",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
HORIZON GARDENS,"2,738,000","2,927.81",935,Jul-24,ANG MO KIO AVENUE 2,Resale,Strata,272,"10,066",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
THOMSON THREE,"3,700,000","3,293.78","1,123",Jul-24,BRIGHT HILL DRIVE,Resale,Strata,306,"12,092",-,Semi-Detached House,1,99 yrs lease commencing from 2012,20,Rest of Central Region,-
HORIZON GARDENS,"2,770,000","3,013.92",919,Jun-24,ANG MO KIO AVENUE 2,Resale,Strata,280,"9,893",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
MAYFLOWER RESIDENCES,"3,000,000","2,023.63","1,482",May-24,MAYFLOWER AVENUE,Resale,Strata,188,"15,957",-,Terrace House,1,Freehold,20,Outside Central Region,-
HORIZON GARDENS,"2,500,000","2,992.39",835,May-24,ANG MO KIO AVENUE 2,Resale,Strata,278,"8,993",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
HORIZON GARDENS,"2,838,000","3,056.98",928,May-24,ANG MO KIO AVENUE 2,Resale,Strata,284,"9,993",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
HORIZON GARDENS,"2,550,000","2,992.39",852,Apr-24,ANG MO KIO AVENUE 2,Resale,Strata,278,"9,173",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
HORIZON GARDENS,"2,860,000","3,218.44",889,Apr-24,ANG MO KIO AVENUE 2,Resale,Strata,299,"9,565",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
THOMSON GRAND,"3,437,000","5,199.01",661,Feb-24,SIN MING WALK,Resale,Strata,483,"7,116",-,Terrace House,1,99 yrs lease commencing from 2010,20,Rest of Central Region,-
HORIZON GREEN,"3,085,000","3,272.26",943,Dec-23,ANG MO KIO AVENUE 2,Resale,Strata,304,"10,148",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
HORIZON GARDENS,"2,608,000","2,992.39",872,Dec-23,ANG MO KIO AVENUE 2,Resale,Strata,278,"9,381",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
THOMSON GRAND,"3,670,000","5,155.96",712,Dec-23,SIN MING WALK,Resale,Strata,479,"7,662",-,Terrace House,1,99 yrs lease commencing from 2010,20,Rest of Central Region,-
HORIZON GARDENS,"2,600,000","3,013.92",863,Dec-23,ANG MO KIO AVENUE 2,Resale,Strata,280,"9,286",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
THOMSON GRAND,"3,450,000","5,155.96",669,Nov-23,SIN MING WALK,Resale,Strata,479,"7,203",-,Terrace House,1,99 yrs lease commencing from 2010,20,Rest of Central Region,-
HORIZON GARDENS,"2,703,999","3,013.92",897,Oct-23,ANG MO KIO AVENUE 2,Resale,Strata,280,"9,657",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
HORIZON GREEN,"2,900,000","3,369.13",861,Jul-23,ANG MO KIO AVENUE 2,Resale,Strata,313,"9,265",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
HORIZON GREEN,"2,880,000","3,379.9",852,Jun-23,ANG MO KIO AVENUE 2,Resale,Strata,314,"9,172",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
THOMSON THREE,"3,680,000","3,293.78","1,117",Jun-23,BRIGHT HILL DRIVE,Resale,Strata,306,"12,026",-,Semi-Detached House,1,99 yrs lease commencing from 2012,20,Rest of Central Region,-
GRANDIOSO 8,"3,900,000","3,950.39",987,Jun-23,BRIGHT HILL CRESCENT,Resale,Strata,367,"10,627",-,Semi-Detached House,1,Freehold,20,Rest of Central Region,-
THOMSON GRAND,"3,760,000","5,145.19",731,May-23,SIN MING WALK,Resale,Strata,478,"7,866",-,Terrace House,1,99 yrs lease commencing from 2010,20,Rest of Central Region,-
HORIZON GARDENS,"2,528,000","3,056.98",827,Mar-23,ANG MO KIO AVENUE 2,Resale,Strata,284,"8,901",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
HORIZON GREEN,"2,780,000","3,196.91",870,Feb-23,ANG MO KIO AVENUE 2,Resale,Strata,297,"9,360",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
HORIZON GREEN,"3,172,824","3,573.65",888,Feb-23,ANG MO KIO AVENUE 2,Resale,Strata,332,"9,557",-,Semi-Detached House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
HORIZON GARDENS,"2,450,000","3,056.98",801,Feb-23,ANG MO KIO AVENUE 2,Resale,Strata,284,"8,627",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
THOMSON GRAND,"3,600,000","5,155.96",698,Jan-23,SIN MING WALK,Resale,Strata,479,"7,516",-,Terrace House,1,99 yrs lease commencing from 2010,20,Rest of Central Region,-
HORIZON GREEN,"2,800,000","3,304.55",847,Sep-22,ANG MO KIO AVENUE 2,Resale,Strata,307,"9,121",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
THOMSON THREE,"3,500,000","3,293.78","1,063",Aug-22,BRIGHT HILL DRIVE,Resale,Strata,306,"11,438",-,Semi-Detached House,1,99 yrs lease commencing from 2012,20,Rest of Central Region,-
HORIZON GREEN,"2,550,000","3,390.66",752,Jul-22,ANG MO KIO AVENUE 2,Resale,Strata,315,"8,095",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
HORIZON GREEN,"3,100,000","4,391.71",706,Jun-22,ANG MO KIO AVENUE 2,Resale,Strata,408,"7,598",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
HORIZON GARDENS,"2,370,000","3,013.92",786,May-22,ANG MO KIO AVENUE 2,Resale,Strata,280,"8,464",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
HORIZON GARDENS,"2,250,000","2,906.28",774,May-22,ANG MO KIO AVENUE 2,Resale,Strata,270,"8,333",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
3BHC,"3,550,000","4,854.56",731,Apr-22,BRIGHT HILL CRESCENT,Resale,Strata,451,"7,871",-,Semi-Detached House,1,Freehold,20,Rest of Central Region,-
HORIZON GREEN,"2,850,000","4,800.74",594,Apr-22,THOMSON WALK,Resale,Strata,446,"6,390",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
HORIZON GREEN,"2,348,000","3,444.48",682,Mar-22,ANG MO KIO AVENUE 2,Resale,Strata,320,"7,338",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
HORIZON GREEN,"2,390,000","3,272.26",730,Feb-22,ANG MO KIO AVENUE 2,Resale,Strata,304,"7,862",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
HORIZON GARDENS,"2,100,000","2,906.28",723,Feb-22,ANG MO KIO AVENUE 2,Resale,Strata,270,"7,778",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
THOMSON GRAND,"3,480,000","5,102.14",682,Feb-22,SIN MING WALK,Resale,Strata,474,"7,342",-,Terrace House,1,99 yrs lease commencing from 2010,20,Rest of Central Region,-
THOMSON GRAND,"3,550,000","5,155.96",689,Jan-22,SIN MING WALK,Resale,Strata,479,"7,411",-,Terrace House,1,99 yrs lease commencing from 2010,20,Rest of Central Region,-
HORIZON GARDENS,"2,040,000","2,798.64",729,Nov-21,ANG MO KIO AVENUE 2,Resale,Strata,260,"7,846",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
HORIZON GARDENS,"2,000,000","2,906.28",688,Nov-21,ANG MO KIO AVENUE 2,Resale,Strata,270,"7,407",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
THOMSON IMPRESSIONS,"2,980,000","2,034.4","1,465",Nov-21,LORONG PUNTONG,Resale,Strata,189,"15,767",-,Semi-Detached House,1,99 yrs lease commencing from 2015,20,Rest of Central Region,-
MAYFLOWER RESIDENCES,"2,200,000","1,937.52","1,135",Nov-21,MAYFLOWER AVENUE,Resale,Strata,180,"12,222",-,Terrace House,1,Freehold,20,Outside Central Region,-
THOMSON GRAND,"3,450,000","5,145.19",671,Oct-21,SIN MING WALK,Resale,Strata,478,"7,218",-,Terrace House,1,99 yrs lease commencing from 2010,20,Rest of Central Region,-
HORIZON GREEN,"2,030,000","2,992.39",678,Oct-21,THOMSON WALK,Resale,Strata,278,"7,302",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
HORIZON GREEN,"2,200,000","3,110.8",707,Sep-21,ANG MO KIO AVENUE 2,Resale,Strata,289,"7,612",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
THOMSON THREE,"2,800,000","3,293.78",850,Jul-21,BRIGHT HILL DRIVE,Resale,Strata,306,"9,150",-,Semi-Detached House,1,99 yrs lease commencing from 2012,20,Rest of Central Region,-
