Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
BELGRAVIA VILLAS,"3,968,000","3,584.41","1,107",Jan-26,BELGRAVIA DRIVE,Resale,Strata,333,"11,916",-,Terrace House,1,Freehold,28,Outside Central Region,-
ESTE VILLA,"3,485,000","3,390.66","1,028",Dec-25,NIM ROAD,Resale,Strata,315,"11,063",-,Terrace House,1,Freehold,28,Outside Central Region,-
ALANA,"3,680,000","3,035.45","1,212",Dec-25,SUNRISE TERRACE,Resale,Strata,282,"13,050",-,Terrace House,1,103 yrs lease commencing from 2013,28,Outside Central Region,-
CABANA,"2,700,000","2,938.57",919,Nov-25,SUNRISE TERRACE,Resale,Strata,273,"9,890",-,Terrace House,1,103 yrs lease commencing from 2009,28,Outside Central Region,-
BELGRAVIA ACE,"4,838,888","4,058.03","1,192",Nov-25,BELGRAVIA DRIVE,Sub Sale,Strata,377,"12,835",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BELGRAVIA ACE,"4,930,000","4,058.03","1,215",Nov-25,BELGRAVIA DRIVE,Sub Sale,Strata,377,"13,077",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
ESTE VILLA,"4,380,000","5,403.53",811,Nov-25,NIM ROAD,Resale,Strata,502,"8,725",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
CABANA,"2,830,000","2,917.04",970,Oct-25,SUNRISE TERRACE,Resale,Strata,271,"10,443",-,Terrace House,1,103 yrs lease commencing from 2009,28,Outside Central Region,-
ALANA,"3,210,000","3,121.56","1,028",Oct-25,SUNRISE TERRACE,Resale,Strata,290,"11,069",-,Terrace House,1,103 yrs lease commencing from 2013,28,Outside Central Region,-
BELGRAVIA GREEN,"4,048,888","3,466.01","1,168",Oct-25,BELGRAVIA DRIVE,Resale,Strata,322,"12,574",-,Terrace House,1,Freehold,28,Outside Central Region,-
ALANA,"3,576,823","3,121.56","1,146",Sep-25,SUNRISE TERRACE,Resale,Strata,290,"12,334",-,Terrace House,1,103 yrs lease commencing from 2013,28,Outside Central Region,-
BELGRAVIA VILLAS,"3,820,000","3,519.83","1,085",Sep-25,BELGRAVIA DRIVE,Resale,Strata,327,"11,682",-,Terrace House,1,Freehold,28,Outside Central Region,-
ESTE VILLA,"3,568,888","3,422.95","1,043",Aug-25,NIM ROAD,Resale,Strata,318,"11,223",-,Terrace House,1,Freehold,28,Outside Central Region,-
BELGRAVIA VILLAS,"3,820,000","3,584.41","1,066",Jul-25,BELGRAVIA DRIVE,Resale,Strata,333,"11,471",-,Terrace House,1,Freehold,28,Outside Central Region,-
ESTE VILLA,"3,730,000","3,799.69",982,Jul-25,NIM ROAD,Resale,Strata,353,"10,567",-,Terrace House,1,Freehold,28,Outside Central Region,-
BELGRAVIA VILLAS,"3,770,000","3,584.41","1,052",Jul-25,BELGRAVIA DRIVE,Resale,Strata,333,"11,321",-,Terrace House,1,Freehold,28,Outside Central Region,-
D' KENARIS,"3,118,888","3,692.05",845,Jul-25,JALAN KENARAH,Resale,Strata,343,"9,093",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
CABANA,"2,930,000","3,164.62",926,Jun-25,SUNRISE TERRACE,Resale,Strata,294,"9,966",-,Terrace House,1,103 yrs lease commencing from 2009,28,Outside Central Region,-
CABANA,"2,880,000","3,067.74",939,Jun-25,SUNRISE TERRACE,Resale,Strata,285,"10,105",-,Terrace House,1,103 yrs lease commencing from 2009,28,Outside Central Region,-
8 @ STRATTON,"3,538,000","5,145.19",688,Jun-25,STRATTON GREEN,Resale,Strata,478,"7,402",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
ESTE VILLA,"3,720,000","3,799.69",979,Jun-25,NIM ROAD,Resale,Strata,353,"10,538",-,Terrace House,1,Freehold,28,Outside Central Region,-
ESTE VILLA,"3,500,000","3,358.37","1,042",May-25,NIM ROAD,Resale,Strata,312,"11,218",-,Terrace House,1,Freehold,28,Outside Central Region,-
ESTE VILLA,"3,688,000","3,810.46",968,May-25,NIM ROAD,Resale,Strata,354,"10,418",-,Terrace House,1,Freehold,28,Outside Central Region,-
ALANA,"3,200,000","3,132.32","1,022",May-25,SUNRISE TERRACE,Resale,Strata,291,"10,997",-,Terrace House,1,103 yrs lease commencing from 2013,28,Outside Central Region,-
BELGRAVIA VILLAS,"3,700,000","3,649","1,014",May-25,BELGRAVIA DRIVE,Resale,Strata,339,"10,914",-,Terrace House,1,Freehold,28,Outside Central Region,-
CABANA,"2,817,777","2,917.04",966,May-25,SUNRISE TERRACE,Resale,Strata,271,"10,398",-,Terrace House,1,103 yrs lease commencing from 2009,28,Outside Central Region,-
BELGRAVIA GREEN,"3,600,000","3,293.78","1,093",Apr-25,BELGRAVIA DRIVE,Resale,Strata,306,"11,765",-,Terrace House,1,Freehold,28,Outside Central Region,-
ESTE VILLA,"3,450,000","3,422.95","1,008",Apr-25,NIM ROAD,Resale,Strata,318,"10,849",-,Terrace House,1,Freehold,28,Outside Central Region,-
BELGRAVIA VILLAS,"3,715,000","3,584.41","1,036",Mar-25,BELGRAVIA DRIVE,Resale,Strata,333,"11,156",-,Terrace House,1,Freehold,28,Outside Central Region,-
ALANA,"2,700,000","2,755.58",980,Mar-25,SUNRISE TERRACE,Resale,Strata,256,"10,547",-,Terrace House,1,103 yrs lease commencing from 2013,28,Outside Central Region,-
ALANA,"3,180,000","3,100.03","1,026",Mar-25,SUNRISE TERRACE,Resale,Strata,288,"11,042",-,Terrace House,1,103 yrs lease commencing from 2013,28,Outside Central Region,-
ESTE VILLA,"3,380,000","3,358.37","1,006",Mar-25,NIM ROAD,Resale,Strata,312,"10,833",-,Terrace House,1,Freehold,28,Outside Central Region,-
ESTE VILLA,"3,300,000","3,401.42",970,Mar-25,NIM ROAD,Resale,Strata,316,"10,443",-,Terrace House,1,Freehold,28,Outside Central Region,-
SUMMER VILLAS,"3,128,000","3,530.59",886,Feb-25,GERALD DRIVE,Resale,Strata,328,"9,537",-,Terrace House,1,Freehold,28,Outside Central Region,01 to 05
THE GARDENS AT GERALD,"3,450,000","3,336.84","1,034",Feb-25,GERALD DRIVE,Resale,Strata,310,"11,129",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
ESTE VILLA,"3,400,000","3,422.95",993,Feb-25,NIM ROAD,Resale,Strata,318,"10,692",-,Terrace House,1,Freehold,28,Outside Central Region,-
ESTE VILLA,"3,360,000","3,369.13",997,Feb-25,NIM ROAD,Resale,Strata,313,"10,735",-,Terrace House,1,Freehold,28,Outside Central Region,-
ESTE VILLA,"3,500,000","3,412.19","1,026",Jan-25,NIM ROAD,Resale,Strata,317,"11,041",-,Terrace House,1,Freehold,28,Outside Central Region,-
ESTE VILLA,"3,620,000","3,799.69",953,Jan-25,NIM ROAD,Resale,Strata,353,"10,255",-,Terrace House,1,Freehold,28,Outside Central Region,-
CABANA,"2,670,000","2,938.57",909,Dec-24,SUNRISE TERRACE,Resale,Strata,273,"9,780",-,Terrace House,1,103 yrs lease commencing from 2009,28,Outside Central Region,-
BELGRAVIA VILLAS,"3,760,000","3,584.41","1,049",Dec-24,BELGRAVIA DRIVE,Resale,Strata,333,"11,291",-,Terrace House,1,Freehold,28,Outside Central Region,-
MIMOSA PARK,"2,990,000","3,046.21",982,Dec-24,MIMOSA CRESCENT,Resale,Strata,283,"10,565",-,Terrace House,1,Freehold,28,Outside Central Region,-
BELGRAVIA VILLAS,"3,750,000","3,584.41","1,046",Dec-24,BELGRAVIA DRIVE,Resale,Strata,333,"11,261",-,Terrace House,1,Freehold,28,Outside Central Region,-
BELGRAVIA VILLAS,"3,680,000","3,584.41","1,027",Nov-24,BELGRAVIA DRIVE,Resale,Strata,333,"11,051",-,Terrace House,1,Freehold,28,Outside Central Region,-
ALANA,"2,680,000","2,755.58",973,Nov-24,SUNRISE TERRACE,Resale,Strata,256,"10,469",-,Terrace House,1,103 yrs lease commencing from 2013,28,Outside Central Region,-
HIGH PARK RESIDENCES,"2,820,000","2,314.26","1,219",Nov-24,FERNVALE ROAD,Resale,Strata,215,"13,116",-,Semi-Detached House,1,99 yrs lease commencing from 2014,28,Outside Central Region,-
MIMOSA PARK,"3,400,000","3,046.21","1,116",Nov-24,MIMOSA CRESCENT,Resale,Strata,283,"12,014",-,Terrace House,1,Freehold,28,Outside Central Region,-
ESTE VILLA,"3,300,000","3,358.37",983,Oct-24,NIM ROAD,Resale,Strata,312,"10,577",-,Terrace House,1,Freehold,28,Outside Central Region,-
BELGRAVIA VILLAS,"3,750,000","3,584.41","1,046",Sep-24,BELGRAVIA DRIVE,Resale,Strata,333,"11,261",-,Terrace House,1,Freehold,28,Outside Central Region,-
BELGRAVIA VILLAS,"3,890,000","3,767.4","1,033",Sep-24,BELGRAVIA DRIVE,Resale,Strata,350,"11,114",-,Terrace House,1,Freehold,28,Outside Central Region,-
ALANA,"2,940,640","2,755.58","1,067",Sep-24,SUNRISE TERRACE,Resale,Strata,256,"11,487",-,Terrace House,1,103 yrs lease commencing from 2013,28,Outside Central Region,-
CABANA,"2,808,000","2,917.04",963,Sep-24,SUNRISE TERRACE,Resale,Strata,271,"10,362",-,Terrace House,1,103 yrs lease commencing from 2009,28,Outside Central Region,-
MIMOSA PARK,"3,000,000","2,906.28","1,032",Aug-24,MIMOSA ROAD,Resale,Strata,270,"11,111",-,Terrace House,1,Freehold,28,Outside Central Region,-
CABANA,"2,690,000","2,917.04",922,Aug-24,SUNRISE TERRACE,Resale,Strata,271,"9,926",-,Terrace House,1,103 yrs lease commencing from 2009,28,Outside Central Region,-
ESTE VILLA,"3,280,000","3,412.19",961,Aug-24,NIM ROAD,Resale,Strata,317,"10,347",-,Terrace House,1,Freehold,28,Outside Central Region,-
ESTE VILLA,"3,350,000","3,422.95",979,Aug-24,NIM ROAD,Resale,Strata,318,"10,535",-,Terrace House,1,Freehold,28,Outside Central Region,-
SUMMER VILLAS,"3,219,888","3,702.82",870,Jul-24,GERALD DRIVE,Resale,Strata,344,"9,360",-,Terrace House,1,Freehold,28,Outside Central Region,01 to 05
BELGRAVIA VILLAS,"3,730,000","3,584.41","1,041",Jul-24,BELGRAVIA DRIVE,Resale,Strata,333,"11,201",-,Terrace House,1,Freehold,28,Outside Central Region,-
BELGRAVIA GREEN,"4,128,000","3,638.23","1,135",Jul-24,BELGRAVIA DRIVE,Resale,Strata,338,"12,213",-,Terrace House,1,Freehold,28,Outside Central Region,-
D' KENARIS,"2,888,888","3,293.78",877,Jun-24,JALAN KENARAH,Resale,Strata,306,"9,441",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
CABANA,"2,955,000","2,917.04","1,013",Jun-24,SUNRISE TERRACE,Resale,Strata,271,"10,904",-,Terrace House,1,103 yrs lease commencing from 2009,28,Outside Central Region,-
BELGRAVIA VILLAS,"3,638,000","3,584.41","1,015",May-24,BELGRAVIA DRIVE,Resale,Strata,333,"10,925",-,Terrace House,1,Freehold,28,Outside Central Region,-
THE GARDENS AT GERALD,"3,268,000","3,724.34",877,May-24,GERALD DRIVE,Resale,Strata,346,"9,445",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
BELGRAVIA GREEN,"3,950,000","3,422.95","1,154",May-24,BELGRAVIA DRIVE,Resale,Strata,318,"12,421",-,Terrace House,1,Freehold,28,Outside Central Region,-
ESTE VILLA,"3,178,888","3,326.08",956,Mar-24,NIM ROAD,Resale,Strata,309,"10,288",-,Terrace House,1,Freehold,28,Outside Central Region,-
BELGRAVIA VILLAS,"3,515,000","3,584.41",981,Mar-24,BELGRAVIA DRIVE,Resale,Strata,333,"10,556",-,Terrace House,1,Freehold,28,Outside Central Region,-
CABANA,"2,880,000","2,917.04",987,Mar-24,SUNRISE TERRACE,Resale,Strata,271,"10,627",-,Terrace House,1,103 yrs lease commencing from 2009,28,Outside Central Region,-
BELGRAVIA GREEN,"3,600,000","3,132.32","1,149",Mar-24,BELGRAVIA DRIVE,Resale,Strata,291,"12,371",-,Terrace House,1,Freehold,28,Outside Central Region,-
BELGRAVIA VILLAS,"3,750,000","3,584.41","1,046",Mar-24,BELGRAVIA DRIVE,Resale,Strata,333,"11,261",-,Terrace House,1,Freehold,28,Outside Central Region,-
BELGRAVIA ACE,"4,750,000","4,058.03","1,171",Feb-24,BELGRAVIA DRIVE,Sub Sale,Strata,377,"12,599",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BELGRAVIA VILLAS,"3,480,000","3,584.41",971,Feb-24,BELGRAVIA DRIVE,Resale,Strata,333,"10,450",-,Terrace House,1,Freehold,28,Outside Central Region,-
BELGRAVIA VILLAS,"3,700,000","3,584.41","1,032",Feb-24,BELGRAVIA DRIVE,Resale,Strata,333,"11,111",-,Terrace House,1,Freehold,28,Outside Central Region,-
RIVERTREES RESIDENCES,"2,100,000","1,528.49","1,374",Feb-24,FERNVALE CLOSE,Resale,Strata,142,"14,789",-,Terrace House,1,99 yrs lease commencing from 2013,28,Outside Central Region,-
ESTE VILLA,"3,250,000","3,412.19",952,Jan-24,NIM ROAD,Resale,Strata,317,"10,252",-,Terrace House,1,Freehold,28,Outside Central Region,-
HIGH PARK RESIDENCES,"2,650,000","2,066.69","1,282",Jan-24,FERNVALE ROAD,Resale,Strata,192,"13,802",-,Semi-Detached House,1,99 yrs lease commencing from 2014,28,Outside Central Region,-
BELGRAVIA VILLAS,"3,518,000","3,584.41",981,Jan-24,BELGRAVIA DRIVE,Resale,Strata,333,"10,565",-,Terrace House,1,Freehold,28,Outside Central Region,-
SUMMER VILLAS,"2,960,000","3,530.59",838,Jan-24,GERALD DRIVE,Resale,Strata,328,"9,024",-,Terrace House,1,Freehold,28,Outside Central Region,01 to 05
CABANA,"2,750,000","3,067.74",896,Jan-24,SUNRISE TERRACE,Resale,Strata,285,"9,649",-,Terrace House,1,103 yrs lease commencing from 2009,28,Outside Central Region,-
BELGRAVIA VILLAS,"3,900,000","3,961.15",985,Dec-23,BELGRAVIA DRIVE,Resale,Strata,368,"10,598",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BELGRAVIA VILLAS,"3,750,000","3,767.4",995,Dec-23,BELGRAVIA DRIVE,Resale,Strata,350,"10,714",-,Terrace House,1,Freehold,28,Outside Central Region,-
BELGRAVIA GREEN,"3,880,000","3,422.95","1,134",Dec-23,BELGRAVIA DRIVE,Resale,Strata,318,"12,201",-,Terrace House,1,Freehold,28,Outside Central Region,-
ALANA,"2,650,000","2,766.35",958,Sep-23,SUNRISE TERRACE,Resale,Strata,257,"10,311",-,Terrace House,1,103 yrs lease commencing from 2013,28,Outside Central Region,-
BELGRAVIA VILLAS,"3,880,000","3,961.15",980,Aug-23,BELGRAVIA DRIVE,Resale,Strata,368,"10,543",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
ALANA,"3,546,568","3,218.44","1,102",Aug-23,SUNRISE TERRACE,Resale,Strata,299,"11,861",-,Terrace House,1,103 yrs lease commencing from 2013,28,Outside Central Region,-
THE GARDENS AT GERALD,"3,100,000","3,573.65",867,Aug-23,GERALD DRIVE,Resale,Strata,332,"9,337",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
BELGRAVIA VILLAS,"3,888,000","3,961.15",982,Aug-23,BELGRAVIA DRIVE,Resale,Strata,368,"10,565",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BELGRAVIA VILLAS,"3,460,000","3,584.41",965,Jul-23,BELGRAVIA DRIVE,Resale,Strata,333,"10,390",-,Terrace House,1,Freehold,28,Outside Central Region,-
BELGRAVIA VILLAS,"3,749,000","3,584.41","1,046",Jul-23,BELGRAVIA DRIVE,Resale,Strata,333,"11,258",-,Terrace House,1,Freehold,28,Outside Central Region,-
RIVERTREES RESIDENCES,"2,050,000","1,528.49","1,341",May-23,FERNVALE CLOSE,Resale,Strata,142,"14,437",-,Terrace House,1,99 yrs lease commencing from 2013,28,Outside Central Region,-
BELGRAVIA GREEN,"4,350,000","3,821.22","1,138",May-23,BELGRAVIA DRIVE,Resale,Strata,355,"12,254",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
CABANA,"2,862,828","2,917.04",981,Apr-23,SUNRISE TERRACE,Resale,Strata,271,"10,564",-,Terrace House,1,103 yrs lease commencing from 2009,28,Outside Central Region,-
ALANA,"3,790,684","3,509.06","1,080",Apr-23,SUNRISE TERRACE,Resale,Strata,326,"11,628",-,Terrace House,1,103 yrs lease commencing from 2013,28,Outside Central Region,-
ESTE VILLA,"3,038,000","3,369.13",902,Mar-23,NIM ROAD,Resale,Strata,313,"9,706",-,Terrace House,1,Freehold,28,Outside Central Region,-
ALANA,"3,140,770","3,056.98","1,027",Mar-23,SUNRISE TERRACE,Resale,Strata,284,"11,059",-,Terrace House,1,103 yrs lease commencing from 2013,28,Outside Central Region,-
ESTE VILLA,"3,100,000","3,422.95",906,Mar-23,NIM ROAD,Resale,Strata,318,"9,748",-,Terrace House,1,Freehold,28,Outside Central Region,-
CABANA,"2,830,000","2,917.04",970,Feb-23,SUNRISE TERRACE,Resale,Strata,271,"10,443",-,Terrace House,1,103 yrs lease commencing from 2009,28,Outside Central Region,-
BELGRAVIA GREEN,"3,880,000","3,466.01","1,119",Jan-23,BELGRAVIA DRIVE,Sub Sale,Strata,322,"12,050",-,Terrace House,1,Freehold,28,Outside Central Region,-
BELGRAVIA GREEN,"4,070,000","3,595.18","1,132",Jan-23,BELGRAVIA DRIVE,Sub Sale,Strata,334,"12,186",-,Terrace House,1,Freehold,28,Outside Central Region,-
BELGRAVIA GREEN,"3,800,000","3,455.24","1,100",Dec-22,BELGRAVIA DRIVE,Sub Sale,Strata,321,"11,838",-,Terrace House,1,Freehold,28,Outside Central Region,-
CABANA,"2,818,888","2,917.04",966,Dec-22,SUNRISE TERRACE,Resale,Strata,271,"10,402",-,Terrace House,1,103 yrs lease commencing from 2009,28,Outside Central Region,-
CABANA,"2,750,000","2,917.04",943,Nov-22,SUNRISE TERRACE,Resale,Strata,271,"10,148",-,Terrace House,1,103 yrs lease commencing from 2009,28,Outside Central Region,-
ALANA,"2,470,000","2,755.58",896,Nov-22,SUNRISE TERRACE,Resale,Strata,256,"9,648",-,Terrace House,1,103 yrs lease commencing from 2013,28,Outside Central Region,-
CABANA,"2,400,000","2,938.57",817,Nov-22,SUNRISE TERRACE,Resale,Strata,273,"8,791",-,Terrace House,1,103 yrs lease commencing from 2009,28,Outside Central Region,-
ALANA,"3,107,866","3,056.98","1,017",Nov-22,SUNRISE TERRACE,Resale,Strata,284,"10,943",-,Terrace House,1,103 yrs lease commencing from 2013,28,Outside Central Region,-
ALANA,"2,767,247","2,755.58","1,004",Oct-22,SUNRISE TERRACE,Resale,Strata,256,"10,810",-,Terrace House,1,103 yrs lease commencing from 2013,28,Outside Central Region,-
CABANA,"2,680,000","2,917.04",919,Oct-22,SUNRISE TERRACE,Resale,Strata,271,"9,889",-,Terrace House,1,103 yrs lease commencing from 2009,28,Outside Central Region,-
CABANA,"2,750,000","2,917.04",943,Sep-22,SUNRISE TERRACE,Resale,Strata,271,"10,148",-,Terrace House,1,103 yrs lease commencing from 2009,28,Outside Central Region,-
ALANA,"3,177,322","3,035.45","1,047",Sep-22,SUNRISE TERRACE,Resale,Strata,282,"11,267",-,Terrace House,1,103 yrs lease commencing from 2013,28,Outside Central Region,-
BELGRAVIA VILLAS,"3,828,000","3,961.15",966,Sep-22,BELGRAVIA DRIVE,Resale,Strata,368,"10,402",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
ALANA,"2,705,388","2,755.58",982,Sep-22,SUNRISE TERRACE,Resale,Strata,256,"10,568",-,Terrace House,1,103 yrs lease commencing from 2013,28,Outside Central Region,-
8 @ STRATTON,"3,350,000","5,112.9",655,Sep-22,STRATTON GREEN,Resale,Strata,475,"7,053",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
HIGH PARK RESIDENCES,"2,570,000","2,314.26","1,111",Aug-22,FERNVALE ROAD,Resale,Strata,215,"11,953",-,Semi-Detached House,1,99 yrs lease commencing from 2014,28,Outside Central Region,-
CABANA,"2,600,000","3,067.74",848,Aug-22,SUNRISE TERRACE,Resale,Strata,285,"9,123",-,Terrace House,1,103 yrs lease commencing from 2009,28,Outside Central Region,-
ALANA,"2,960,000","3,056.98",968,Aug-22,SUNRISE TERRACE,Resale,Strata,284,"10,423",-,Terrace House,1,103 yrs lease commencing from 2013,28,Outside Central Region,-
ALANA,"3,574,083","3,067.74","1,165",Jul-22,SUNRISE TERRACE,Resale,Strata,285,"12,541",-,Terrace House,1,103 yrs lease commencing from 2013,28,Outside Central Region,-
ESTE VILLA,"2,980,000","3,422.95",871,Jul-22,NIM ROAD,Resale,Strata,318,"9,371",-,Terrace House,1,Freehold,28,Outside Central Region,-
ALANA,"2,715,000","2,766.35",981,Jun-22,SUNRISE TERRACE,Resale,Strata,257,"10,564",-,Terrace House,1,103 yrs lease commencing from 2013,28,Outside Central Region,-
CABANA,"2,588,800","3,046.21",850,May-22,SUNRISE TERRACE,Resale,Strata,283,"9,148",-,Terrace House,1,103 yrs lease commencing from 2009,28,Outside Central Region,-
8 @ STRATTON,"2,880,000","5,112.9",563,May-22,STRATTON GREEN,Resale,Strata,475,"6,063",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
8 @ STRATTON,"3,230,000","5,145.19",628,May-22,STRATTON GREEN,Resale,Strata,478,"6,757",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
CABANA,"2,500,000","3,067.74",815,Apr-22,SUNRISE TERRACE,Resale,Strata,285,"8,772",-,Terrace House,1,103 yrs lease commencing from 2009,28,Outside Central Region,-
BELGRAVIA ACE,"4,531,000","4,058.03","1,117",Apr-22,BELGRAVIA DRIVE,New Sale,Strata,377,"12,019",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
CABANA,"2,518,000","3,078.5",818,Apr-22,SUNRISE TERRACE,Resale,Strata,286,"8,804",-,Terrace House,1,103 yrs lease commencing from 2009,28,Outside Central Region,-
D' KENARIS,"2,550,000","3,239.96",787,Apr-22,JALAN KENARAH,Resale,Strata,301,"8,472",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
SUMMER VILLAS,"2,800,000","3,530.59",793,Apr-22,GERALD DRIVE,Resale,Strata,328,"8,537",-,Terrace House,1,Freehold,28,Outside Central Region,01 to 05
CABANA,"2,600,000","2,917.04",891,Mar-22,SUNRISE TERRACE,Resale,Strata,271,"9,594",-,Terrace House,1,103 yrs lease commencing from 2009,28,Outside Central Region,-
ALANA,"3,400,000","3,498.3",972,Mar-22,SUNRISE TERRACE,Resale,Strata,325,"10,462",-,Terrace House,1,103 yrs lease commencing from 2013,28,Outside Central Region,-
BELGRAVIA ACE,"4,531,000","4,058.03","1,117",Mar-22,BELGRAVIA DRIVE,New Sale,Strata,377,"12,019",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BELGRAVIA ACE,"4,199,000","4,058.03","1,035",Mar-22,BELGRAVIA DRIVE,New Sale,Strata,377,"11,138",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
BELGRAVIA ACE,"4,531,000","4,058.03","1,117",Mar-22,BELGRAVIA DRIVE,New Sale,Strata,377,"12,019",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
CABANA,"2,300,000","3,067.74",750,Mar-22,SUNRISE TERRACE,Resale,Strata,285,"8,070",-,Terrace House,1,103 yrs lease commencing from 2009,28,Outside Central Region,-
