Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
EAST SIGNATURE,"2,250,000","2,012.87","1,118",Jun-26,ELLIOT WALK,Resale,Strata,187,"12,032",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
AQUENE,"1,200,000",699.66,"1,715",Jun-26,LORONG BANDANG,Resale,Strata,65,"18,462",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
MEYER BLUE,"5,139,000","1,517.72","3,386",Jun-26,MEYER ROAD,New Sale,Strata,141,"36,447",-,Apartment,1,Freehold,15,Rest of Central Region,21 to 25
THE CONTINUUM,"1,428,000",559.73,"2,551",Jun-26,THIAM SIEW AVENUE,New Sale,Strata,52,"27,462",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
EASTERN LAGOON,"2,680,000","1,377.79","1,945",Jun-26,UPPER EAST COAST ROAD,Resale,Strata,128,"20,938",-,Condominium,1,Freehold,15,Outside Central Region,11 to 15
AMBER 45,"3,135,000","1,130.22","2,774",Jun-26,AMBER ROAD,Resale,Strata,105,"29,857",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
THE CONTINUUM,"5,500,000","2,034.4","2,704",Jun-26,THIAM SIEW AVENUE,New Sale,Strata,189,"29,101",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
D' FRESCO,"1,368,000",796.54,"1,717",Jun-26,JOO CHIAT LANE,Resale,Strata,74,"18,486",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE WATERSIDE,"5,600,000","2,400.37","2,333",Jun-26,TANJONG RHU ROAD,Resale,Strata,223,"25,112",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
NATURE MANSIONS,"2,000,000","1,216.33","1,644",Jun-26,LORONG K TELOK KURAU,Resale,Strata,113,"17,699",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
TEMBUSU GRAND,"1,900,000",667.37,"2,847",Jun-26,JALAN TEMBUSU,Sub Sale,Strata,62,"30,645",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,11 to 15
GRAND DUNMAN,"2,046,000",893.41,"2,290",Jun-26,DUNMAN ROAD,New Sale,Strata,83,"24,651",-,Apartment,1,99 yrs lease commencing from 2022,15,Rest of Central Region,16 to 20
SANCTUARY GREEN,"3,900,000","2,723.29","1,432",Jun-26,TANJONG RHU ROAD,Resale,Strata,253,"15,415",-,Condominium,1,99 yrs lease commencing from 1997,15,Rest of Central Region,06 to 10
VILLA MARINA,"1,800,000","1,151.75","1,563",Jun-26,JALAN SEMPADAN,Resale,Strata,107,"16,822",-,Condominium,1,99 yrs lease commencing from 1995,15,Outside Central Region,01 to 05
THE CONTINUUM,"3,482,000","1,248.62","2,789",Jun-26,THIAM SIEW AVENUE,New Sale,Strata,116,"30,017",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
VIBES @ EAST COAST,"1,050,000",624.31,"1,682",Jun-26,TELOK KURAU ROAD,Resale,Strata,58,"18,103",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
HAIG 162,"705,000",365.98,"1,926",Jun-26,HAIG ROAD,Resale,Strata,34,"20,735",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
FINLAND GARDENS,"2,750,000","1,474.67","1,865",Jun-26,EAST COAST AVENUE,Resale,Strata,137,"20,073",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
THE SHORE RESIDENCES,"2,700,000","1,291.68","2,090",Jun-26,AMBER ROAD,Resale,Strata,120,"22,500",-,Condominium,1,103 yrs lease commencing from 2009,15,Rest of Central Region,01 to 05
THE SEAFRONT ON MEYER,"3,880,000","1,603.84","2,419",Jun-26,MEYER ROAD,Resale,Strata,149,"26,040",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
RIVAGE,"3,580,100","1,819.12","1,968",Jun-26,MARGATE ROAD,Resale,Strata,169,"21,184",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
SANCTUARY GREEN,"2,310,000","1,356.26","1,703",Jun-26,TANJONG RHU ROAD,Resale,Strata,126,"18,333",-,Condominium,1,99 yrs lease commencing from 1997,15,Rest of Central Region,06 to 10
GRAND DUNMAN,"4,604,000","1,786.82","2,577",Jun-26,DUNMAN ROAD,New Sale,Strata,166,"27,735",-,Apartment,1,99 yrs lease commencing from 2022,15,Rest of Central Region,16 to 20
COTE D'AZUR,"3,575,000","1,679.18","2,129",Jun-26,MARINE PARADE ROAD,Resale,Strata,156,"22,917",-,Condominium,1,99 yrs lease commencing from 2001,15,Rest of Central Region,16 to 20
SERAYA 9,"1,035,000",559.73,"1,849",Jun-26,SERAYA LANE,Resale,Strata,52,"19,904",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
NEPTUNE COURT,"1,250,000","1,270.15",984,Jun-26,MARINE VISTA,Resale,Strata,118,"10,593",-,Apartment,1,99 yrs lease commencing from 1976,15,Outside Central Region,11 to 15
AURA 83,"2,350,000","1,593.07","1,475",Jun-26,DUKU ROAD,Resale,Strata,148,"15,878",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
AMBER HOUSE,"3,747,438","1,216.33","3,081",Jun-26,AMBER GARDENS,New Sale,Strata,113,"33,163",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
THE CONTINUUM,"5,473,000","2,034.4","2,690",May-26,THIAM SIEW AVENUE,New Sale,Strata,189,"28,958",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
PINEHURST CONDOMINIUM,"2,450,000","1,528.49","1,603",May-26,LORONG L TELOK KURAU,Resale,Strata,142,"17,254",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
THE CONTINUUM,"3,753,000","1,248.62","3,006",May-26,THIAM SIEW AVENUE,New Sale,Strata,116,"32,353",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
TIERRA VUE,"1,980,000",947.23,"2,090",May-26,ST. PATRICK'S ROAD,Resale,Strata,88,"22,500",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
COTE D'AZUR,"2,050,000","1,151.75","1,780",May-26,MARINE PARADE ROAD,Resale,Strata,107,"19,159",-,Condominium,1,99 yrs lease commencing from 2001,15,Rest of Central Region,06 to 10
NEPTUNE COURT,"1,800,000","1,636.13","1,100",May-26,MARINE VISTA,Resale,Strata,152,"11,842",-,Apartment,1,99 yrs lease commencing from 1975,15,Outside Central Region,11 to 15
BUTTERWORTH 8,"3,600,000","1,776.06","2,027",May-26,BUTTERWORTH LANE,Resale,Strata,165,"21,818",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
ONE AMBER,"2,430,000",958,"2,537",May-26,AMBER GARDENS,Resale,Strata,89,"27,303",-,Condominium,1,Freehold,15,Rest of Central Region,21 to 25
THE SEAFRONT ON MEYER,"2,728,000","1,065.64","2,560",May-26,MEYER ROAD,Resale,Strata,99,"27,556",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
SERAYA 9,"1,550,000",796.54,"1,946",May-26,SERAYA LANE,Resale,Strata,74,"20,946",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
EASTWIND MANSIONS,"2,000,000","1,345.5","1,486",May-26,JOO CHIAT TERRACE,Resale,Strata,125,"16,000",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
AMBER PARK,"3,800,000","1,302.44","2,918",May-26,AMBER GARDENS,Resale,Strata,121,"31,405",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
THE CONTINUUM,"3,555,000","1,237.86","2,872",May-26,THIAM SIEW AVENUE,New Sale,Strata,115,"30,913",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
THE MEYERISE,"3,580,000","1,280.92","2,795",May-26,MEYER ROAD,Resale,Strata,119,"30,084",-,Condominium,1,Freehold,15,Rest of Central Region,16 to 20
CHELSEA LODGE,"1,560,000",958,"1,628",May-26,TANJONG KATONG ROAD,Resale,Strata,89,"17,528",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
AMBER 45,"1,860,000",699.66,"2,658",May-26,AMBER ROAD,Resale,Strata,65,"28,615",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE GRANDIFLORA,"2,100,000","1,614.6","1,301",May-26,LORONG L TELOK KURAU,Resale,Strata,150,"14,000",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
11 AMBER ROAD,"3,510,000","1,506.96","2,329",May-26,AMBER ROAD,Resale,Strata,140,"25,071",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
AMBER 45,"3,118,000","1,130.22","2,759",May-26,AMBER ROAD,Resale,Strata,105,"29,695",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
POSHGROVE EAST,"2,680,000","1,431.61","1,872",May-26,EAST COAST ROAD,Resale,Strata,133,"20,150",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
THE NCLAVE,"1,250,000",731.95,"1,708",May-26,LORONG N TELOK KURAU,Resale,Strata,68,"18,382",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
CADENCE LIGHT,"1,450,000",850.36,"1,705",May-26,TELOK KURAU ROAD,Resale,Strata,79,"18,354",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
BUTTERWORTH 8,"2,580,000","1,313.21","1,965",May-26,BUTTERWORTH LANE,Resale,Strata,122,"21,148",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
EAST PALM,"2,100,000","1,162.51","1,806",May-26,PALM ROAD,Resale,Strata,108,"19,444",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
ASPEN LOFT,"1,620,000","1,011.82","1,601",May-26,JOO CHIAT TERRACE,Resale,Strata,94,"17,234",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
COTE D'AZUR,"2,198,000","1,108.69","1,983",May-26,MARINE PARADE ROAD,Resale,Strata,103,"21,340",-,Condominium,1,99 yrs lease commencing from 2001,15,Rest of Central Region,16 to 20
THE ESPIRA,"1,850,000","1,054.87","1,754",May-26,LORONG L TELOK KURAU,Resale,Strata,98,"18,878",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
VILLA MARTIA,"2,038,000","1,108.69","1,838",May-26,MARTIA ROAD,Resale,Strata,103,"19,786",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
THE CONTINUUM,"3,649,000","1,302.44","2,802",May-26,THIAM SIEW AVENUE,New Sale,Strata,121,"30,157",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
THE CONTINUUM,"4,515,000","1,689.95","2,672",May-26,THIAM SIEW AVENUE,New Sale,Strata,157,"28,758",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
ARDOR RESIDENCE,"2,118,000",861.12,"2,460",May-26,HAIG ROAD,New Sale,Strata,80,"26,475",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
PEBBLE BAY,"4,310,000","2,335.79","1,845",May-26,TANJONG RHU ROAD,Resale,Strata,217,"19,862",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,11 to 15
CANARY VILLE,"1,780,000","1,087.16","1,637",May-26,LORONG J TELOK KURAU,Resale,Strata,101,"17,624",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
HAIG COURT,"2,168,000","1,076.4","2,014",May-26,HAIG ROAD,Resale,Strata,100,"21,680",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
PARADISE PALMS,"2,538,000","1,184.04","2,144",May-26,DUNMAN ROAD,Resale,Strata,110,"23,073",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
AALTO,"3,980,000","1,442.38","2,759",May-26,MEYER ROAD,Resale,Strata,134,"29,701",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
MEYER MANSION,"4,350,000","1,722.24","2,526",May-26,MEYER ROAD,Resale,Strata,160,"27,188",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
SANCTUARY GREEN,"2,300,000","1,356.26","1,696",May-26,TANJONG RHU ROAD,Resale,Strata,126,"18,254",-,Condominium,1,99 yrs lease commencing from 1997,15,Rest of Central Region,11 to 15
MERIDIAN 38,"1,828,000","1,151.75","1,587",May-26,LORONG M TELOK KURAU,Resale,Strata,107,"17,084",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
HAIG COURT,"3,090,000","1,453.14","2,126",May-26,HAIG ROAD,Resale,Strata,135,"22,889",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
16 @ AMBER,"830,000",419.8,"1,977",May-26,AMBER ROAD,Resale,Strata,39,"21,282",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
THE CONTINUUM,"1,480,000",559.73,"2,644",May-26,THIAM SIEW AVENUE,New Sale,Strata,52,"28,462",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
PALM OASIS,"1,310,000",742.72,"1,764",May-26,LORONG H TELOK KURAU,Resale,Strata,69,"18,986",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
PALM GALLERIA,"1,600,000","1,001.05","1,598",May-26,LORONG K TELOK KURAU,Resale,Strata,93,"17,204",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE VANDERLINT,"810,000",462.85,"1,750",May-26,CEYLON ROAD,Resale,Strata,43,"18,837",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
HAIG COURT,"3,250,000","1,442.38","2,253",May-26,HAIG ROAD,Resale,Strata,134,"24,254",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
THE SERENNIA,"500,000",645.84,774,May-26,PULASAN ROAD,Resale,Strata,60,"8,333",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
MANDARIN GARDENS,"970,000",731.95,"1,325",May-26,SIGLAP ROAD,Resale,Strata,68,"14,265",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,11 to 15
LAGOON VIEW,"1,890,888","1,646.89","1,148",May-26,MARINE PARADE ROAD,Resale,Strata,153,"12,359",-,Apartment,1,99 yrs lease commencing from 1977,15,Outside Central Region,01 to 05
THE SOUND,"1,330,000",602.78,"2,206",May-26,EAST COAST ROAD,Resale,Strata,56,"23,750",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
FULCRUM,"1,150,000",473.62,"2,428",May-26,FORT ROAD,Resale,Strata,44,"26,136",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
WATER PLACE,"2,200,000","1,216.33","1,809",May-26,TANJONG RHU ROAD,Resale,Strata,113,"19,469",-,Condominium,1,99 yrs lease commencing from 1998,15,Rest of Central Region,01 to 05
ARINA EAST RESIDENCES,"2,409,000",796.54,"3,024",May-26,TANJONG RHU ROAD,New Sale,Strata,74,"32,554",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
MEYER BLUE,"5,573,000","1,733","3,216",May-26,MEYER ROAD,New Sale,Strata,161,"34,615",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
LAGOON VIEW,"1,838,000","1,646.89","1,116",May-26,MARINE PARADE ROAD,Resale,Strata,153,"12,013",-,Apartment,1,99 yrs lease commencing from 1977,15,Outside Central Region,16 to 20
TEMBUSU GRAND,"3,380,000","1,173.28","2,881",May-26,JALAN TEMBUSU,Sub Sale,Strata,109,"31,009",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,16 to 20
AURALIS,"1,320,000",731.95,"1,803",May-26,EAST COAST ROAD,Resale,Strata,68,"19,412",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE CONTINUUM,"1,480,000",559.73,"2,644",May-26,THIAM SIEW AVENUE,New Sale,Strata,52,"28,462",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
AMBER HOUSE,"5,408,000","1,743.77","3,101",May-26,AMBER GARDENS,New Sale,Strata,162,"33,383",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
THE CONTINUUM,"4,636,000","1,689.95","2,743",May-26,THIAM SIEW AVENUE,New Sale,Strata,157,"29,529",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
AMBER PARK,"2,128,000",699.66,"3,041",May-26,AMBER GARDENS,Resale,Strata,65,"32,738",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
THE CONTINUUM,"3,736,000","1,248.62","2,992",May-26,THIAM SIEW AVENUE,New Sale,Strata,116,"32,207",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
AMBER HOUSE,"3,156,118",979.52,"3,222",May-26,AMBER GARDENS,New Sale,Strata,91,"34,683",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
AMBER 45,"1,950,000",699.66,"2,787",May-26,AMBER ROAD,Resale,Strata,65,"30,000",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
THE CONTINUUM,"1,480,000",559.73,"2,644",May-26,THIAM SIEW AVENUE,New Sale,Strata,52,"28,462",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
THE CONTINUUM,"3,584,000","1,302.44","2,752",May-26,THIAM SIEW AVENUE,New Sale,Strata,121,"29,620",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
AMBER PARK,"4,450,000","1,571.54","2,832",May-26,AMBER GARDENS,Resale,Strata,146,"30,479",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
CORALIS,"1,000,000",495.14,"2,020",May-26,JOO CHIAT ROAD,Resale,Strata,46,"21,739",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
SEASIDE RESIDENCES,"2,030,000",785.77,"2,583",May-26,SIGLAP LINK,Resale,Strata,73,"27,808",-,Apartment,1,99 yrs lease commencing from 2016,15,Outside Central Region,11 to 15
SEASIDE RESIDENCES,"1,510,000",678.13,"2,227",May-26,SIGLAP LINK,Resale,Strata,63,"23,968",-,Apartment,1,99 yrs lease commencing from 2016,15,Outside Central Region,16 to 20
FLAMINGO VALLEY,"2,255,000","1,205.57","1,870",May-26,SIGLAP ROAD,Resale,Strata,112,"20,134",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
ONE MEYER,"1,700,000",613.55,"2,771",May-26,MEYER PLACE,Resale,Strata,57,"29,825",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
COTE D'AZUR,"1,500,000",839.59,"1,787",May-26,MARINE PARADE ROAD,Resale,Strata,78,"19,231",-,Condominium,1,99 yrs lease commencing from 2001,15,Rest of Central Region,11 to 15
ARINA EAST RESIDENCES,"2,425,000",796.54,"3,044",May-26,TANJONG RHU ROAD,New Sale,Strata,74,"32,770",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
BUTTERWORTH 8,"2,780,000","1,313.21","2,117",May-26,BUTTERWORTH LANE,Resale,Strata,122,"22,787",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
TEMBUSU GRAND,"2,850,000",990.29,"2,878",May-26,JALAN TEMBUSU,Sub Sale,Strata,92,"30,978",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,16 to 20
ALPHA APARTMENTS,"2,650,000","2,464.96","1,075",May-26,KOON SENG ROAD,Resale,Strata,229,"11,572",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
SILVERSEA,"3,700,000","1,689.95","2,189",May-26,MARINE PARADE ROAD,Resale,Strata,157,"23,567",-,Condominium,1,99 yrs lease commencing from 2007,15,Rest of Central Region,11 to 15
MANDARIN GARDENS,"938,000",731.95,"1,282",May-26,SIGLAP ROAD,Resale,Strata,68,"13,794",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,01 to 05
PEBBLE BAY,"3,314,500","1,894.46","1,750",May-26,TANJONG RHU ROAD,Resale,Strata,176,"18,832",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,01 to 05
THE CONTINUUM,"4,668,000","1,689.95","2,762",May-26,THIAM SIEW AVENUE,New Sale,Strata,157,"29,732",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
TEMBUSU GRAND,"1,810,000",667.37,"2,712",May-26,JALAN TEMBUSU,Sub Sale,Strata,62,"29,194",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,01 to 05
TEMBUSU GRAND,"4,080,000","1,431.61","2,850",May-26,JALAN TEMBUSU,Sub Sale,Strata,133,"30,677",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,16 to 20
LIV @ MB,"3,420,000","1,280.92","2,670",May-26,ARTHUR ROAD,Sub Sale,Strata,119,"28,739",-,Condominium,1,99 yrs lease commencing from 2021,15,Rest of Central Region,11 to 15
CENTRINA,"1,125,000",775.01,"1,452",May-26,EVERITT ROAD NORTH,Resale,Strata,72,"15,625",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE MAKENA,"3,848,000","1,636.13","2,352",May-26,MEYER ROAD,Resale,Strata,152,"25,316",-,Condominium,1,Freehold,15,Rest of Central Region,21 to 25
AMBER 45,"3,200,000","1,130.22","2,831",May-26,AMBER ROAD,Resale,Strata,105,"30,476",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
ONE AMBER,"2,220,000","1,323.97","1,677",May-26,AMBER GARDENS,Resale,Strata,123,"18,049",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
