Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
KENT RIDGE HILL RESIDENCES,"3,478,000","2,066.69","1,683",Jan-24,SOUTH BUONA VISTA ROAD,Sub Sale,Strata,192,"18,115",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
THE VISION,"3,500,000","4,962.2",705,Mar-23,WEST COAST CRESCENT,Resale,Strata,461,"7,592",-,Terrace House,1,99 yrs lease commencing from 2008,05,Outside Central Region,-
SUNGROVE,"3,601,000","8,363.63",431,Mar-23,WEST COAST GROVE,Resale,Strata,777,"4,634",-,Semi-Detached House,1,99 yrs lease commencing from 1994,05,Outside Central Region,-
WEST SHORE RESIDENCES,"3,228,000","4,014.97",804,Mar-23,PASIR PANJANG ROAD,Resale,Strata,373,"8,654",-,Terrace House,1,Freehold,05,Rest of Central Region,-
SEAHILL,"4,751,880","3,649","1,302",Jan-23,WEST COAST CRESCENT,Resale,Strata,339,"14,017",-,Terrace House,1,99 yrs lease commencing from 2011,05,Outside Central Region,-
BAROSSA GARDENS,"2,700,000","2,023.63","1,334",Nov-22,PASIR PANJANG ROAD,Resale,Strata,188,"14,362",-,Terrace House,1,Freehold,05,Rest of Central Region,01 to 05
KENT RIDGE HILL RESIDENCES,"3,265,860","2,066.69","1,580",Nov-22,SOUTH BUONA VISTA ROAD,New Sale,Strata,192,"17,010",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
WESTSIDE 33,"2,750,000","2,583.36","1,065",Nov-22,WEST COAST ROAD,Resale,Strata,240,"11,458",-,Terrace House,1,Freehold,05,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,938,000","2,421.9","1,213",Aug-22,PASIR PANJANG ROAD,Resale,Strata,225,"13,058",-,Terrace House,1,Freehold,05,Rest of Central Region,-
KENT RIDGE HILL RESIDENCES,"3,398,250","2,066.69","1,644",Aug-22,SOUTH BUONA VISTA ROAD,New Sale,Strata,192,"17,699",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
KENT RIDGE HILL RESIDENCES,"2,840,050","1,829.88","1,552",Jul-22,SOUTH BUONA VISTA ROAD,New Sale,Strata,170,"16,706",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
KENT RIDGE HILL RESIDENCES,"2,833,158","1,829.88","1,548",Jul-22,SOUTH BUONA VISTA ROAD,New Sale,Strata,170,"16,666",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
KENT RIDGE HILL RESIDENCES,"2,899,300","1,829.88","1,584",Jul-22,SOUTH BUONA VISTA ROAD,New Sale,Strata,170,"17,055",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
KENT RIDGE HILL RESIDENCES,"2,881,525","1,829.88","1,575",Jul-22,SOUTH BUONA VISTA ROAD,New Sale,Strata,170,"16,950",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
KENT RIDGE HILL RESIDENCES,"3,158,736","2,066.69","1,528",Jun-22,SOUTH BUONA VISTA ROAD,New Sale,Strata,192,"16,452",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
KENT RIDGE HILL RESIDENCES,"2,654,400","1,829.88","1,451",May-22,SOUTH BUONA VISTA ROAD,New Sale,Strata,170,"15,614",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
PARC CLEMATIS,"4,480,000","3,466.01","1,293",May-22,JALAN LEMPENG,New Sale,Strata,322,"13,913",-,Terrace House,1,99 yrs lease commencing from 2019,05,Outside Central Region,-
PARC CLEMATIS,"3,730,000","3,466.01","1,076",Apr-22,JALAN LEMPENG,New Sale,Strata,322,"11,584",-,Terrace House,1,99 yrs lease commencing from 2019,05,Outside Central Region,-
KENT RIDGE HILL RESIDENCES,"2,846,963","1,829.88","1,556",Apr-22,SOUTH BUONA VISTA ROAD,New Sale,Strata,170,"16,747",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
BAROSSA GARDENS,"2,680,000","1,980.58","1,353",Mar-22,PASIR PANJANG ROAD,Resale,Strata,184,"14,565",-,Terrace House,1,Freehold,05,Rest of Central Region,01 to 05
KENT RIDGE HILL RESIDENCES,"3,330,000","2,066.69","1,611",Mar-22,SOUTH BUONA VISTA ROAD,New Sale,Strata,192,"17,344",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
KENT RIDGE HILL RESIDENCES,"2,928,000","1,829.88","1,600",Mar-22,SOUTH BUONA VISTA ROAD,New Sale,Strata,170,"17,224",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
KENT RIDGE HILL RESIDENCES,"2,976,000","1,829.88","1,626",Mar-22,SOUTH BUONA VISTA ROAD,New Sale,Strata,170,"17,506",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
THE VISION,"3,380,000","4,962.2",681,Mar-22,WEST COAST CRESCENT,Resale,Strata,461,"7,332",-,Terrace House,1,99 yrs lease commencing from 2008,05,Outside Central Region,-
KENT RIDGE HILL RESIDENCES,"2,990,000","1,829.88","1,634",Mar-22,SOUTH BUONA VISTA ROAD,New Sale,Strata,170,"17,588",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
WATERFRONT @ FABER,"2,950,000","2,949.34","1,000",Mar-22,FABER WALK,Resale,Strata,274,"10,766",-,Terrace House,1,99 yrs lease commencing from 2013,05,Outside Central Region,-
SEAHILL,"3,810,600","3,627.47","1,050",Mar-22,WEST COAST CRESCENT,Resale,Strata,337,"11,307",-,Terrace House,1,99 yrs lease commencing from 2011,05,Outside Central Region,-
KENT RIDGE HILL RESIDENCES,"2,979,000","1,829.88","1,628",Feb-22,SOUTH BUONA VISTA ROAD,New Sale,Strata,170,"17,524",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
KENT RIDGE HILL RESIDENCES,"2,929,000","1,829.88","1,601",Feb-22,SOUTH BUONA VISTA ROAD,New Sale,Strata,170,"17,229",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
KENT RIDGE HILL RESIDENCES,"3,005,950","2,066.69","1,454",Feb-22,SOUTH BUONA VISTA ROAD,New Sale,Strata,192,"15,656",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
KENT RIDGE HILL RESIDENCES,"2,952,000","1,829.88","1,613",Feb-22,SOUTH BUONA VISTA ROAD,New Sale,Strata,170,"17,365",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,248,000","6,081.66",863,Feb-22,PASIR PANJANG HILL,Resale,Strata,565,"9,288",-,Terrace House,1,Freehold,05,Rest of Central Region,-
NORMANTON PARK,"3,150,000","2,109.74","1,493",Jan-22,NORMANTON PARK,New Sale,Strata,196,"16,071",-,Terrace House,1,99 yrs lease commencing from 2019,05,Rest of Central Region,-
LYNNSVILLE 331,"2,500,000","3,003.16",832,Jan-22,PASIR PANJANG ROAD,Resale,Strata,279,"8,961",-,Terrace House,1,Freehold,05,Rest of Central Region,-
KENT RIDGE HILL RESIDENCES,"2,890,000","1,829.88","1,579",Jan-22,SOUTH BUONA VISTA ROAD,New Sale,Strata,170,"17,000",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
KENT RIDGE HILL RESIDENCES,"3,036,000","1,829.88","1,659",Jan-22,SOUTH BUONA VISTA ROAD,New Sale,Strata,170,"17,859",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
NORMANTON PARK,"3,150,000","2,109.74","1,493",Dec-21,NORMANTON PARK,New Sale,Strata,196,"16,071",-,Terrace House,1,99 yrs lease commencing from 2019,05,Rest of Central Region,-
KENT RIDGE HILL RESIDENCES,"2,695,875","1,829.88","1,473",Dec-21,SOUTH BUONA VISTA ROAD,New Sale,Strata,170,"15,858",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
WATERFRONT @ FABER,"2,880,000","2,949.34",976,Dec-21,FABER WALK,Resale,Strata,274,"10,511",-,Terrace House,1,99 yrs lease commencing from 2013,05,Outside Central Region,-
KENT RIDGE HILL RESIDENCES,"2,597,125","1,829.88","1,419",Dec-21,SOUTH BUONA VISTA ROAD,New Sale,Strata,170,"15,277",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
NORMANTON PARK,"3,150,000","2,109.74","1,493",Dec-21,NORMANTON PARK,New Sale,Strata,196,"16,071",-,Terrace House,1,99 yrs lease commencing from 2019,05,Rest of Central Region,-
KENT RIDGE HILL RESIDENCES,"3,262,000","2,066.69","1,578",Dec-21,SOUTH BUONA VISTA ROAD,New Sale,Strata,192,"16,990",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
KENT RIDGE HILL RESIDENCES,"2,910,000","1,829.88","1,590",Nov-21,SOUTH BUONA VISTA ROAD,New Sale,Strata,170,"17,118",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
NORMANTON PARK,"3,160,000","2,109.74","1,498",Nov-21,NORMANTON PARK,New Sale,Strata,196,"16,122",-,Terrace House,1,99 yrs lease commencing from 2019,05,Rest of Central Region,-
NORMANTON PARK,"3,150,000","2,109.74","1,493",Nov-21,NORMANTON PARK,New Sale,Strata,196,"16,071",-,Terrace House,1,99 yrs lease commencing from 2019,05,Rest of Central Region,-
NORMANTON PARK,"3,150,000","2,109.74","1,493",Nov-21,NORMANTON PARK,New Sale,Strata,196,"16,071",-,Terrace House,1,99 yrs lease commencing from 2019,05,Rest of Central Region,-
KENT RIDGE HILL RESIDENCES,"2,898,000","1,829.88","1,584",Nov-21,SOUTH BUONA VISTA ROAD,New Sale,Strata,170,"17,047",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
NORMANTON PARK,"3,150,000","2,109.74","1,493",Nov-21,NORMANTON PARK,New Sale,Strata,196,"16,071",-,Terrace House,1,99 yrs lease commencing from 2019,05,Rest of Central Region,-
KENT RIDGE HILL RESIDENCES,"2,978,000","1,829.88","1,627",Nov-21,SOUTH BUONA VISTA ROAD,New Sale,Strata,170,"17,518",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
NORMANTON PARK,"3,150,000","2,109.74","1,455",Nov-21,NORMANTON PARK,New Sale,Strata,196,"15,663","3,070,000",Terrace House,1,99 yrs lease commencing from 2019,05,Rest of Central Region,-
NORMANTON PARK,"3,150,000","2,109.74","1,493",Nov-21,NORMANTON PARK,New Sale,Strata,196,"16,071",-,Terrace House,1,99 yrs lease commencing from 2019,05,Rest of Central Region,-
THE VISION,"3,350,000","4,962.2",675,Nov-21,WEST COAST CRESCENT,Resale,Strata,461,"7,267",-,Terrace House,1,99 yrs lease commencing from 2008,05,Outside Central Region,-
BAROSSA GARDENS,"2,400,000","2,077.45","1,155",Oct-21,PASIR PANJANG ROAD,Resale,Strata,193,"12,435",-,Terrace House,1,Freehold,05,Rest of Central Region,01 to 05
KENT RIDGE HILL RESIDENCES,"2,787,713","1,829.88","1,523",Oct-21,SOUTH BUONA VISTA ROAD,New Sale,Strata,170,"16,398",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
SEAHILL,"4,728,936","3,831.98","1,234",Oct-21,WEST COAST CRESCENT,Resale,Strata,356,"13,284",-,Terrace House,1,99 yrs lease commencing from 2011,05,Outside Central Region,-
KENT RIDGE HILL RESIDENCES,"2,839,063","1,829.88","1,552",Oct-21,SOUTH BUONA VISTA ROAD,New Sale,Strata,170,"16,700",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
KENT RIDGE HILL RESIDENCES,"2,616,875","1,829.88","1,430",Oct-21,SOUTH BUONA VISTA ROAD,New Sale,Strata,170,"15,393",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
WATERFRONT @ FABER,"2,830,000","2,949.34",960,Oct-21,FABER WALK,Resale,Strata,274,"10,328",-,Terrace House,1,99 yrs lease commencing from 2013,05,Outside Central Region,-
NORMANTON PARK,"3,125,000","2,109.74","1,481",Sep-21,NORMANTON PARK,New Sale,Strata,196,"15,944",-,Terrace House,1,99 yrs lease commencing from 2019,05,Rest of Central Region,-
KENT RIDGE HILL RESIDENCES,"2,962,500","2,066.69","1,433",Sep-21,SOUTH BUONA VISTA ROAD,New Sale,Strata,192,"15,430",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
NORMANTON PARK,"3,100,000","2,109.74","1,469",Sep-21,NORMANTON PARK,New Sale,Strata,196,"15,816",-,Terrace House,1,99 yrs lease commencing from 2019,05,Rest of Central Region,-
NORMANTON PARK,"3,160,000","2,109.74","1,498",Sep-21,NORMANTON PARK,New Sale,Strata,196,"16,122",-,Terrace House,1,99 yrs lease commencing from 2019,05,Rest of Central Region,-
KENT RIDGE HILL RESIDENCES,"2,814,375","2,066.69","1,362",Sep-21,SOUTH BUONA VISTA ROAD,New Sale,Strata,192,"14,658",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
NORMANTON PARK,"3,150,000","2,109.74","1,493",Aug-21,NORMANTON PARK,New Sale,Strata,196,"16,071",-,Terrace House,1,99 yrs lease commencing from 2019,05,Rest of Central Region,-
NORMANTON PARK,"3,100,000","2,109.74","1,469",Aug-21,NORMANTON PARK,New Sale,Strata,196,"15,816",-,Terrace House,1,99 yrs lease commencing from 2019,05,Rest of Central Region,-
KENT RIDGE HILL RESIDENCES,"3,124,240","2,066.69","1,512",Aug-21,SOUTH BUONA VISTA ROAD,New Sale,Strata,192,"16,272",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
SEAHILL,"3,780,000","3,573.65","1,058",Aug-21,WEST COAST CRESCENT,Resale,Strata,332,"11,386",-,Terrace House,1,99 yrs lease commencing from 2011,05,Outside Central Region,-
NORMANTON PARK,"3,150,000","2,109.74","1,493",Aug-21,NORMANTON PARK,New Sale,Strata,196,"16,071",-,Terrace House,1,99 yrs lease commencing from 2019,05,Rest of Central Region,-
KENT RIDGE HILL RESIDENCES,"2,726,000","1,829.88","1,490",Aug-21,SOUTH BUONA VISTA ROAD,New Sale,Strata,170,"16,035",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
NORMANTON PARK,"3,150,000","2,109.74","1,493",Aug-21,NORMANTON PARK,New Sale,Strata,196,"16,071",-,Terrace House,1,99 yrs lease commencing from 2019,05,Rest of Central Region,-
NORMANTON PARK,"3,100,000","2,109.74","1,469",Aug-21,NORMANTON PARK,New Sale,Strata,196,"15,816",-,Terrace House,1,99 yrs lease commencing from 2019,05,Rest of Central Region,-
NORMANTON PARK,"3,150,000","2,109.74","1,493",Jul-21,NORMANTON PARK,New Sale,Strata,196,"16,071",-,Terrace House,1,99 yrs lease commencing from 2019,05,Rest of Central Region,-
KENT RIDGE HILL RESIDENCES,"2,933,000","1,829.88","1,603",Jul-21,SOUTH BUONA VISTA ROAD,New Sale,Strata,170,"17,253",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
KENT RIDGE HILL RESIDENCES,"2,771,913","1,829.88","1,515",Jul-21,SOUTH BUONA VISTA ROAD,New Sale,Strata,170,"16,305",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
WATERFRONT @ FABER,"2,650,000","2,949.34",899,Jul-21,FABER WALK,Resale,Strata,274,"9,672",-,Terrace House,1,99 yrs lease commencing from 2013,05,Outside Central Region,-
KENT RIDGE HILL RESIDENCES,"2,901,000","1,829.88","1,585",Jul-21,SOUTH BUONA VISTA ROAD,New Sale,Strata,170,"17,065",-,Terrace House,1,99 yrs lease commencing from 2018,05,Rest of Central Region,-
