Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
OKIO,"1,130,000",667.37,"1,693",Aug-26,BALESTIER ROAD,Resale,Strata,62,"18,226",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
NOVA 88,"2,160,000","1,248.62","1,730",Aug-26,BHAMO ROAD,Resale,Strata,116,"18,621",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
EIGHT RIVERSUITES,"1,980,000",979.52,"2,021",Aug-26,WHAMPOA EAST,Resale,Strata,91,"21,758",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,26 to 30
GEM RESIDENCES,"1,080,000",570.49,"1,893",Aug-26,LORONG 5 TOA PAYOH,Resale,Strata,53,"20,377",-,Condominium,1,99 yrs lease commencing from 2015,12,Rest of Central Region,06 to 10
RESIDENTIAL APARTMENTS,"1,500,000","1,194.8","1,255",Aug-26,JALAN KEMAMAN,Resale,Strata,111,"13,514",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
BEACON HEIGHTS,"1,380,000",893.41,"1,545",Aug-26,MAR THOMA ROAD,Resale,Strata,83,"16,627",-,Condominium,1,999 yrs lease commencing from 1882,12,Rest of Central Region,06 to 10
THE INTERWEAVE,"660,000",387.5,"1,703",Aug-26,KIM KEAT ROAD,Resale,Strata,36,"18,333",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
NEEM TREE,"810,000",419.8,"1,930",Aug-26,JALAN KEMAMAN,Resale,Strata,39,"20,769",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
PRESTIGE HEIGHTS,"680,000",409.03,"1,662",Aug-26,BALESTIER ROAD,Resale,Strata,38,"17,895",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
ST FRANCIS COURT,"970,000",818.06,"1,186",Aug-26,ST. FRANCIS ROAD,Resale,Strata,76,"12,763",-,Apartment,1,99 yrs lease commencing from 1992,12,Rest of Central Region,06 to 10
VERTICUS,"1,680,000",699.66,"2,401",Aug-26,JALAN KEMAMAN,Resale,Strata,65,"25,846",-,Apartment,1,Freehold,12,Rest of Central Region,21 to 25
THE ORIE,"3,066,000","1,130.22","2,713",Aug-26,LORONG 1 TOA PAYOH,New Sale,Strata,105,"29,200",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,31 to 35
EIGHT RIVERSUITES,"1,500,000",839.59,"1,787",Jul-26,WHAMPOA EAST,Resale,Strata,78,"19,231",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,16 to 20
THE ARTE,"3,158,888","1,625.36","1,943",Jul-26,JALAN RAJA UDANG,Resale,Strata,151,"20,920",-,Condominium,1,Freehold,12,Rest of Central Region,26 to 30
GEM RESIDENCES,"1,435,000",678.13,"2,116",Jul-26,LORONG 5 TOA PAYOH,Resale,Strata,63,"22,778",-,Condominium,1,99 yrs lease commencing from 2015,12,Rest of Central Region,31 to 35
THE VIRIDIAN,"1,538,888",893.41,"1,722",Jul-26,JALAN AMPAS,Resale,Strata,83,"18,541",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
REGAL COURT,"1,241,888",914.94,"1,357",Jul-26,KIM KEAT ROAD,Resale,Strata,85,"14,610",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
TREVISTA,"2,880,000","1,270.15","2,267",Jul-26,LORONG 3 TOA PAYOH,Resale,Strata,118,"24,407",-,Condominium,1,99 yrs lease commencing from 2008,12,Rest of Central Region,36 to 40
KIM KEAT GARDENS,"1,440,000","1,334.74","1,079",Jul-26,KIM KEAT ROAD,Resale,Strata,124,"11,613",-,Apartment,1,99 yrs lease commencing from 2001,12,Rest of Central Region,11 to 15
DE ROYALE,"2,420,000","1,259.39","1,922",Jul-26,JALAN RAMA RAMA,Resale,Strata,117,"20,684",-,Condominium,1,Freehold,12,Rest of Central Region,06 to 10
TREVISTA,"2,550,000","1,119.46","2,278",Jul-26,LORONG 3 TOA PAYOH,Resale,Strata,104,"24,519",-,Condominium,1,99 yrs lease commencing from 2008,12,Rest of Central Region,31 to 35
THE ARCADY AT BOON KENG,"2,010,000",764.24,"2,630",Jul-26,SAINT BARNABAS LANE,New Sale,Strata,71,"28,310",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
BEACON HEIGHTS,"939,999",667.37,"1,409",Jul-26,MAR THOMA ROAD,Resale,Strata,62,"15,161",-,Condominium,1,999 yrs lease commencing from 1882,12,Rest of Central Region,01 to 05
JUI RESIDENCES,"1,250,000",656.6,"1,904",Jul-26,SERANGOON ROAD,Resale,Strata,61,"20,492",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
DE ROYALE,"2,500,000","1,259.39","1,985",Jul-26,JALAN RAMA RAMA,Resale,Strata,117,"21,368",-,Condominium,1,Freehold,12,Rest of Central Region,26 to 30
EIGHT RIVERSUITES,"2,680,000","1,356.26","1,976",Jul-26,WHAMPOA EAST,Resale,Strata,126,"21,270",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,16 to 20
THE CALLISTA,"806,000",592.02,"1,361",Jul-26,MAR THOMA ROAD,Resale,Strata,55,"14,655",-,Apartment,1,999 yrs lease commencing from 1882,12,Rest of Central Region,01 to 05
THE ARCADY AT BOON KENG,"2,824,000","1,087.16","2,598",Jul-26,SAINT BARNABAS LANE,New Sale,Strata,101,"27,960",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
OKIO,"980,000",592.02,"1,655",Jul-26,BALESTIER ROAD,Resale,Strata,55,"17,818",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
KALLANG RIVERSIDE,"2,538,000","1,001.05","2,535",Jul-26,KAMPONG BUGIS,Resale,Strata,93,"27,290",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
CITY SUITES,"825,700",527.44,"1,565",Jul-26,BALESTIER ROAD,Resale,Strata,49,"16,851",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
EIGHT RIVERSUITES,"1,495,000",807.3,"1,852",Jul-26,WHAMPOA EAST,Resale,Strata,75,"19,933",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,11 to 15
THE ARCADY AT BOON KENG,"3,794,000","1,410.08","2,691",Jul-26,SAINT BARNABAS LANE,New Sale,Strata,131,"28,962",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
EIGHT RIVERSUITES,"1,420,000",699.66,"2,030",Jul-26,WHAMPOA EAST,Resale,Strata,65,"21,846",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,26 to 30
THE ARCADY AT BOON KENG,"2,102,000",764.24,"2,750",Jul-26,SAINT BARNABAS LANE,New Sale,Strata,71,"29,606",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
THE ARCADY AT BOON KENG,"3,911,000","1,410.08","2,774",Jul-26,SAINT BARNABAS LANE,New Sale,Strata,131,"29,855",-,Apartment,1,Freehold,12,Rest of Central Region,21 to 25
THE ARCADY AT BOON KENG,"3,619,000","1,496.2","2,419",Jul-26,SAINT BARNABAS LANE,New Sale,Strata,139,"26,036",-,Apartment,1,Freehold,12,Rest of Central Region,21 to 25
THE MORNINGTON,"1,710,000","1,216.33","1,406",Jul-26,ST. MICHAEL'S ROAD,Resale,Strata,113,"15,133",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
NADIA MANSIONS,"3,338,888","2,281.97","1,463",Jul-26,AH HOOD ROAD,Resale,Strata,212,"15,749",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
8 RAJA,"2,990,000","2,023.63","1,478",Jul-26,JALAN RAJA UDANG,Resale,Strata,188,"15,904",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
VETRO,"775,000",828.83,935,Jul-26,MAR THOMA ROAD,Resale,Strata,77,"10,065",-,Apartment,1,999 yrs lease commencing from 1882,12,Rest of Central Region,16 to 20
EIGHT RIVERSUITES,"1,460,000",839.59,"1,739",Jul-26,WHAMPOA EAST,Resale,Strata,78,"18,718",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,01 to 05
D'MIRA,"1,560,000",968.76,"1,610",Jul-26,BOON TECK ROAD,Resale,Strata,90,"17,333",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
TREVISTA,"3,501,888","1,733","2,021",Jul-26,LORONG 3 TOA PAYOH,Resale,Strata,161,"21,751",-,Condominium,1,99 yrs lease commencing from 2008,12,Rest of Central Region,31 to 35
RIVERSIDE MELODIES,"1,800,000","1,076.4","1,672",Jul-26,ST. MICHAEL'S ROAD,Resale,Strata,100,"18,000",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
M66,"1,015,000",645.84,"1,572",Jul-26,MOONSTONE LANE,Resale,Strata,60,"16,917",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
VISTA RESIDENCES,"1,930,000",904.18,"2,135",Jul-26,JALAN DATOH,Resale,Strata,84,"22,976",-,Condominium,1,Freehold,12,Rest of Central Region,16 to 20
THE ARCADY AT BOON KENG,"3,868,000","1,410.08","2,743",Jul-26,SAINT BARNABAS LANE,New Sale,Strata,131,"29,527",-,Apartment,1,Freehold,12,Rest of Central Region,21 to 25
VA RESIDENCES,"825,000",516.67,"1,597",Jul-26,BOON TECK ROAD,Resale,Strata,48,"17,188",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
RIVERBAY,"1,050,000",656.6,"1,599",Jul-26,MAR THOMA ROAD,Resale,Strata,61,"17,213",-,Apartment,1,999 yrs lease commencing from 1882,12,Rest of Central Region,21 to 25
THE ARCADY AT BOON KENG,"3,298,000","1,280.92","2,575",Jul-26,SAINT BARNABAS LANE,New Sale,Strata,119,"27,714",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
GIFFARD MANSIONS,"2,065,000","1,754.53","1,177",Jul-26,BALESTIER ROAD,Resale,Strata,163,"12,669",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
VERTICUS,"1,800,000",775.01,"2,323",Jul-26,JALAN KEMAMAN,Resale,Strata,72,"25,000",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
OLEANDER TOWERS,"1,360,000",861.12,"1,579",Jul-26,LORONG 1 TOA PAYOH,Resale,Strata,80,"17,000",-,Apartment,1,99 yrs lease commencing from 1995,12,Rest of Central Region,06 to 10
THE INTERWEAVE,"720,000",430.56,"1,672",Jul-26,KIM KEAT ROAD,Resale,Strata,40,"18,000",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
GEM RESIDENCES,"1,460,000",678.13,"2,153",Jul-26,LORONG 5 TOA PAYOH,Resale,Strata,63,"23,175",-,Condominium,1,99 yrs lease commencing from 2015,12,Rest of Central Region,26 to 30
THE ARCADY AT BOON KENG,"2,820,000","1,087.16","2,594",Jun-26,SAINT BARNABAS LANE,New Sale,Strata,101,"27,921",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
GEM RESIDENCES,"1,540,000",775.01,"1,987",Jun-26,LORONG 5 TOA PAYOH,Resale,Strata,72,"21,389",-,Condominium,1,99 yrs lease commencing from 2015,12,Rest of Central Region,31 to 35
THE ARCADY AT BOON KENG,"2,802,000","1,087.16","2,577",Jun-26,SAINT BARNABAS LANE,New Sale,Strata,101,"27,743",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
RITZ MANSIONS,"2,000,000","1,302.44","1,536",Jun-26,BALESTIER ROAD,Resale,Strata,121,"16,529",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
ST FRANCIS LODGE,"1,770,000","1,216.33","1,455",Jun-26,ST. FRANCIS ROAD,Resale,Strata,113,"15,664",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
EIGHT RIVERSUITES,"2,188,888","1,194.8","1,832",Jun-26,WHAMPOA EAST,Resale,Strata,111,"19,720",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,21 to 25
EIGHT RIVERSUITES,"1,888,000",936.47,"2,016",Jun-26,WHAMPOA EAST,Resale,Strata,87,"21,701",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,26 to 30
TREVISTA,"2,440,000","1,119.46","2,180",Jun-26,LORONG 3 TOA PAYOH,Resale,Strata,104,"23,462",-,Condominium,1,99 yrs lease commencing from 2008,12,Rest of Central Region,16 to 20
THE RIVERINE BY THE PARK,"2,770,000","1,302.44","2,127",Jun-26,KALLANG ROAD,Resale,Strata,121,"22,893",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
URBAN HERITAGE,"690,000",495.14,"1,394",Jun-26,BALESTIER ROAD,Resale,Strata,46,"15,000",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
PRESTIGE HEIGHTS,"674,888",387.5,"1,742",Jun-26,BALESTIER ROAD,Resale,Strata,36,"18,747",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
EIGHT RIVERSUITES,"1,450,000",807.3,"1,796",Jun-26,WHAMPOA EAST,Resale,Strata,75,"19,333",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,06 to 10
THE ARTE,"3,050,000","1,528.49","1,995",Jun-26,JALAN RAJA UDANG,Resale,Strata,142,"21,479",-,Condominium,1,Freehold,12,Rest of Central Region,21 to 25
VA RESIDENCES,"900,000",624.31,"1,442",Jun-26,BOON TECK ROAD,Resale,Strata,58,"15,517",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
GEM RESIDENCES,"2,878,000","1,313.21","2,192",Jun-26,LORONG 5 TOA PAYOH,Resale,Strata,122,"23,590",-,Condominium,1,99 yrs lease commencing from 2015,12,Rest of Central Region,31 to 35
NEEM TREE,"1,068,000",624.31,"1,711",Jun-26,JALAN KEMAMAN,Resale,Strata,58,"18,414",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
OLEANDER TOWERS,"1,330,000",861.12,"1,545",Jun-26,LORONG 1 TOA PAYOH,Resale,Strata,80,"16,625",-,Apartment,1,99 yrs lease commencing from 1995,12,Rest of Central Region,21 to 25
ONE DUSUN RESIDENCES,"870,000",452.09,"1,924",Jun-26,JALAN DUSUN,Resale,Strata,42,"20,714",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
SKYSUITES17,"735,000",376.74,"1,951",Jun-26,JALAN RAJAH,Resale,Strata,35,"21,000",-,Apartment,1,Freehold,12,Rest of Central Region,26 to 30
GEM RESIDENCES,"2,040,000",936.47,"2,178",Jun-26,LORONG 5 TOA PAYOH,Resale,Strata,87,"23,448",-,Condominium,1,99 yrs lease commencing from 2015,12,Rest of Central Region,21 to 25
MOONSTONE RESIDENCES,"1,650,000","1,044.11","1,580",Jun-26,MOONSTONE LANE,Resale,Strata,97,"17,010",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
THE ARTE,"2,100,000","1,054.87","1,991",Jun-26,JALAN RAJA UDANG,Resale,Strata,98,"21,429",-,Condominium,1,Freehold,12,Rest of Central Region,16 to 20
RIVERBAY,"1,530,000",947.23,"1,615",Jun-26,MAR THOMA ROAD,Resale,Strata,88,"17,386",-,Apartment,1,999 yrs lease commencing from 1882,12,Rest of Central Region,06 to 10
OKIO,"795,000",419.8,"1,894",Jun-26,BALESTIER ROAD,Resale,Strata,39,"20,385",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
VISTA RESIDENCES,"3,050,000","1,388.56","2,197",Jun-26,JALAN DATOH,Resale,Strata,129,"23,643",-,Condominium,1,Freehold,12,Rest of Central Region,26 to 30
TREVISTA,"2,600,000","1,130.22","2,300",Jun-26,LORONG 3 TOA PAYOH,Resale,Strata,105,"24,762",-,Condominium,1,99 yrs lease commencing from 2008,12,Rest of Central Region,36 to 40
VISTA RESIDENCES,"3,080,000","1,410.08","2,184",Jun-26,JALAN DATOH,Resale,Strata,131,"23,511",-,Condominium,1,Freehold,12,Rest of Central Region,21 to 25
VERTICUS,"2,280,000",936.47,"2,435",Jun-26,JALAN KEMAMAN,Resale,Strata,87,"26,207",-,Apartment,1,Freehold,12,Rest of Central Region,21 to 25
AIRSTREAM,"605,000",333.68,"1,813",Jun-26,ST. MICHAEL'S ROAD,Resale,Strata,31,"19,516",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
VIIO @ BALESTIER,"890,000",473.62,"1,879",Jun-26,BALESTIER ROAD,Resale,Strata,44,"20,227",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
EIGHT RIVERSUITES,"2,050,000","1,194.8","1,716",Jun-26,WHAMPOA EAST,Resale,Strata,111,"18,468",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,16 to 20
EIGHT RIVERSUITES,"845,888",441.32,"1,917",Jun-26,WHAMPOA EAST,Resale,Strata,41,"20,631",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,16 to 20
KALLANG RIVERSIDE,"1,240,000",516.67,"2,400",Jun-26,KAMPONG BUGIS,Resale,Strata,48,"25,833",-,Apartment,1,Freehold,12,Rest of Central Region,26 to 30
THE ORIE,"3,080,000","1,130.22","2,725",Jun-26,LORONG 1 TOA PAYOH,New Sale,Strata,105,"29,333",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,36 to 40
OKIO,"800,000",430.56,"1,858",Jun-26,BALESTIER ROAD,Resale,Strata,40,"20,000",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
RIVERBAY,"780,000",516.67,"1,510",Jun-26,MAR THOMA ROAD,Resale,Strata,48,"16,250",-,Apartment,1,999 yrs lease commencing from 1882,12,Rest of Central Region,16 to 20
RIVERBAY,"660,000",387.5,"1,703",May-26,MAR THOMA ROAD,Resale,Strata,36,"18,333",-,Apartment,1,999 yrs lease commencing from 1882,12,Rest of Central Region,21 to 25
VERTICUS,"1,620,000",699.66,"2,315",May-26,JALAN KEMAMAN,Resale,Strata,65,"24,923",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
PARC HAVEN,"970,000",764.24,"1,269",May-26,LORONG LIMAU,Resale,Strata,71,"13,662",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
IRESIDENCES,"1,900,000","1,065.64","1,783",May-26,IRRAWADDY ROAD,Resale,Strata,99,"19,192",-,Apartment,1,Freehold,12,Rest of Central Region,21 to 25
GEM RESIDENCES,"908,000",452.09,"2,008",May-26,LORONG 5 TOA PAYOH,Resale,Strata,42,"21,619",-,Condominium,1,99 yrs lease commencing from 2015,12,Rest of Central Region,36 to 40
THE ARCADY AT BOON KENG,"2,808,000","1,087.16","2,583",May-26,SAINT BARNABAS LANE,New Sale,Strata,101,"27,802",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
THE ARCADY AT BOON KENG,"3,770,000","1,410.08","2,674",May-26,SAINT BARNABAS LANE,New Sale,Strata,131,"28,779",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
ONE ST MICHAEL'S,"2,280,000","1,184.04","1,926",May-26,ST. MICHAEL'S ROAD,Resale,Strata,110,"20,727",-,Condominium,1,Freehold,12,Rest of Central Region,11 to 15
BEACON HEIGHTS,"1,380,000",893.41,"1,545",May-26,MAR THOMA ROAD,Resale,Strata,83,"16,627",-,Condominium,1,999 yrs lease commencing from 1882,12,Rest of Central Region,06 to 10
THE ARCADY AT BOON KENG,"2,094,000",764.24,"2,740",May-26,SAINT BARNABAS LANE,New Sale,Strata,71,"29,493",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
PARC HAVEN,"2,368,888","2,518.78",940,May-26,LORONG LIMAU,Resale,Strata,234,"10,123",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
IRESIDENCES,"2,575,000","1,313.21","1,961",May-26,IRRAWADDY ROAD,Resale,Strata,122,"21,107",-,Apartment,1,Freehold,12,Rest of Central Region,21 to 25
MOONSTONE RESIDENCES,"1,938,000","1,237.86","1,566",May-26,MOONSTONE LANE,Resale,Strata,115,"16,852",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
GIFFARD MANSIONS,"1,980,000","1,754.53","1,129",May-26,BALESTIER ROAD,Resale,Strata,163,"12,147",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
THE MEZZO,"885,000",559.73,"1,581",May-26,BALESTIER ROAD,Resale,Strata,52,"17,019",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
