Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
LYNWOOD EIGHT,"3,950,000","5,769.5",685,Nov-21,LYNWOOD GROVE,Resale,Strata,536,"7,369",-,Detached House,1,Freehold,13,Outside Central Region,-
LYNWOOD EIGHT,"3,380,000","5,102.14",662,Oct-21,LYNWOOD GROVE,Resale,Strata,474,"7,131",-,Detached House,1,Freehold,13,Outside Central Region,-
DUNSFOLD 18,"3,100,000","4,262.54",727,Oct-21,DUNSFOLD DRIVE,Resale,Strata,396,"7,828",-,Detached House,1,Freehold,13,Outside Central Region,-
BELLAVILLE,"3,088,888","4,413.24",700,Oct-21,SIAK KEW AVENUE,Resale,Strata,410,"7,534",-,Detached House,1,Freehold,13,Rest of Central Region,-
COTSWOLD VILLAS,"3,500,000","4,391.71",797,Oct-21,COTSWOLD CLOSE,Resale,Strata,408,"8,578",-,Detached House,1,Freehold,13,Outside Central Region,-
SOMMERVILLE RESIDENCES,"3,400,000","4,488.59",757,Oct-21,SOMMERVILLE WALK,Resale,Strata,417,"8,153",-,Semi-Detached House,1,Freehold,13,Outside Central Region,-
ONE CHILTERN,"3,399,988","5,306.65",641,Sep-21,CHILTERN DRIVE,Resale,Strata,493,"6,897",-,Detached House,1,Freehold,13,Outside Central Region,-
SOMMERVILLE REGENCY,"2,458,000","2,561.83",959,Sep-21,LORONG SELANGAT,Resale,Strata,238,"10,328",-,Terrace House,1,Freehold,13,Outside Central Region,-
CENTURION RESIDENCES,"2,600,000","3,390.66",767,Sep-21,PUAY HEE AVENUE,Resale,Strata,315,"8,254",-,Semi-Detached House,1,Freehold,13,Rest of Central Region,-
FORTUNE VIEW,"1,890,000","1,948.28",970,Aug-21,SOMMERVILLE WALK,Resale,Strata,181,"10,442",-,Terrace House,1,Freehold,13,Outside Central Region,-
MATLOCK RESIDENCES,"3,350,000","5,489.64",610,Aug-21,MATLOCK RISE,Resale,Strata,510,"6,569",-,Detached House,1,Freehold,13,Outside Central Region,-
SOMMERVILLE REGENCY,"2,350,000","2,443.43",962,Aug-21,LORONG SELANGAT,Resale,Strata,227,"10,352",-,Terrace House,1,Freehold,13,Outside Central Region,-
MILFORD VILLAS,"2,590,000","2,787.88",929,Aug-21,LORONG SELANGAT,Resale,Strata,259,"10,000",-,Terrace House,1,Freehold,13,Outside Central Region,-
MEDALLION,"2,760,000","3,422.95",806,Aug-21,BRADDELL ROAD,Resale,Strata,318,"8,679",-,Detached House,1,Freehold,13,Outside Central Region,-
MEDALLION,"2,780,000","4,327.13",642,Aug-21,BRADDELL ROAD,Resale,Strata,402,"6,915",-,Detached House,1,Freehold,13,Outside Central Region,-
DUNSFOLD RESIDENCES,"2,900,000","6,243.12",465,Jul-21,DUNSFOLD DRIVE,Resale,Strata,580,"5,000",-,Detached House,1,Freehold,13,Outside Central Region,-
SOMMERVILLE RESIDENCES,"3,050,000","4,036.5",756,Jul-21,SOMMERVILLE WALK,Resale,Strata,375,"8,133",-,Terrace House,1,Freehold,13,Outside Central Region,-
MILFORD VILLAS,"2,400,000","2,594.12",925,Jul-21,LORONG SELANGAT,Resale,Strata,241,"9,959",-,Terrace House,1,Freehold,13,Outside Central Region,-
