Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
BARTLEY RIDGE,"1,460,000",721.19,"2,024",Jun-26,MOUNT VERNON ROAD,Resale,Strata,67,"21,791",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
THE TRE VER,"1,430,000",699.66,"2,044",Jun-26,POTONG PASIR AVENUE 1,Resale,Strata,65,"22,000",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,01 to 05
THE ACACIAS,"2,125,000","1,216.33","1,747",Jun-26,SOMMERVILLE ROAD,Resale,Strata,113,"18,805",-,Apartment,1,Freehold,13,Outside Central Region,01 to 05
8@WOODLEIGH,"2,190,000","1,151.75","1,901",Jun-26,WOODLEIGH CLOSE,Resale,Strata,107,"20,467",-,Condominium,1,99 yrs lease commencing from 2008,13,Rest of Central Region,06 to 10
BARTLEY RIDGE,"2,086,000",968.76,"2,153",Jun-26,MOUNT VERNON ROAD,Resale,Strata,90,"23,178",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
SKY GREEN,"900,000",473.62,"1,900",May-26,MACPHERSON ROAD,Resale,Strata,44,"20,455",-,Condominium,1,Freehold,13,Rest of Central Region,11 to 15
THE TRE VER,"1,508,888",742.72,"2,032",May-26,POTONG PASIR AVENUE 1,Resale,Strata,69,"21,868",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,16 to 20
THE TRE VER,"1,380,000",699.66,"1,972",May-26,POTONG PASIR AVENUE 1,Resale,Strata,65,"21,231",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,01 to 05
THE POIZ RESIDENCES,"1,950,000",839.59,"2,323",May-26,MEYAPPA CHETTIAR ROAD,Resale,Strata,78,"25,000",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,11 to 15
PARK COLONIAL,"2,548,000",979.52,"2,601",May-26,WOODLEIGH LANE,Resale,Strata,91,"28,000",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
THE TRE VER,"1,230,000",613.55,"2,005",May-26,POTONG PASIR AVENUE 1,Resale,Strata,57,"21,579",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,06 to 10
THE POIZ RESIDENCES,"1,060,000",527.44,"2,010",May-26,MEYAPPA CHETTIAR ROAD,Resale,Strata,49,"21,633",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,16 to 20
BLOSSOMS @ WOODLEIGH,"3,320,000","1,743.77","1,904",May-26,WOODLEIGH CLOSE,Resale,Strata,162,"20,494",-,Condominium,1,Freehold,13,Rest of Central Region,01 to 05
THE VENUE RESIDENCES,"2,300,000","1,130.22","2,035",May-26,TAI THONG CRESCENT,Resale,Strata,105,"21,905",-,Apartment,1,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10
ONE LEICESTER,"2,420,000","1,205.57","2,007",May-26,LEICESTER ROAD,Resale,Strata,112,"21,607",-,Condominium,1,Freehold,13,Rest of Central Region,11 to 15
THE POIZ RESIDENCES,"1,690,000",753.48,"2,243",May-26,MEYAPPA CHETTIAR ROAD,Resale,Strata,70,"24,143",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,11 to 15
THE TRE VER,"1,230,000",635.08,"1,937",May-26,POTONG PASIR AVENUE 1,Resale,Strata,59,"20,847",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,01 to 05
THE POIZ RESIDENCES,"1,250,000",581.26,"2,151",May-26,MEYAPPA CHETTIAR ROAD,Resale,Strata,54,"23,148",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,06 to 10
BARTLEY RIDGE,"2,925,000","1,302.44","2,246",May-26,MOUNT VERNON ROAD,Resale,Strata,121,"24,174",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10
THE TRE VER,"1,435,000",742.72,"1,932",May-26,POTONG PASIR AVENUE 1,Resale,Strata,69,"20,797",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,06 to 10
BARTLEY RIDGE,"2,200,000","1,044.11","2,107",May-26,MOUNT VERNON ROAD,Resale,Strata,97,"22,680",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10
8@WOODLEIGH,"790,000",398.27,"1,984",May-26,WOODLEIGH CLOSE,Resale,Strata,37,"21,351",-,Condominium,1,99 yrs lease commencing from 2008,13,Rest of Central Region,06 to 10
E MAISON,"1,590,000",968.76,"1,641",May-26,BRADDELL ROAD,Resale,Strata,90,"17,667",-,Apartment,1,Freehold,13,Outside Central Region,01 to 05
THE TRE VER,"2,270,000","1,011.82","2,243",May-26,POTONG PASIR AVENUE 1,Resale,Strata,94,"24,149",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,06 to 10
8@WOODLEIGH,"1,860,000",947.23,"1,964",May-26,WOODLEIGH CLOSE,Resale,Strata,88,"21,136",-,Condominium,1,99 yrs lease commencing from 2008,13,Rest of Central Region,06 to 10
18 WOODSVILLE,"895,000",495.14,"1,808",May-26,WOODSVILLE CLOSE,Resale,Strata,46,"19,457",-,Apartment,1,Freehold,13,Rest of Central Region,11 to 15
THE POIZ RESIDENCES,"1,020,000",527.44,"1,934",May-26,MEYAPPA CHETTIAR ROAD,Resale,Strata,49,"20,816",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,11 to 15
PARK COLONIAL,"1,030,000",462.85,"2,225",May-26,WOODLEIGH LANE,Resale,Strata,43,"23,953",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
SKY GREEN,"824,500",441.32,"1,868",May-26,MACPHERSON ROAD,Resale,Strata,41,"20,110",-,Condominium,1,Freehold,13,Rest of Central Region,06 to 10
THE WOODLEIGH RESIDENCES,"1,650,000",645.84,"2,555",May-26,BIDADARI PARK DRIVE,Sub Sale,Strata,60,"27,500",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
THE WOODLEIGH RESIDENCES,"1,228,888",570.49,"2,154",May-26,BIDADARI PARK DRIVE,Sub Sale,Strata,53,"23,187",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
WOODSVILLE 28,"2,120,000","1,194.8","1,774",May-26,WOODSVILLE CLOSE,Resale,Strata,111,"19,099",-,Apartment,1,99 yrs lease commencing from 2007,13,Rest of Central Region,01 to 05
BARTLEY RIDGE,"2,228,888","1,033.34","2,157",Apr-26,MOUNT VERNON ROAD,Resale,Strata,96,"23,218",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
THE TRE VER,"1,420,000",699.66,"2,030",Apr-26,POTONG PASIR AVENUE 1,Resale,Strata,65,"21,846",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,11 to 15
THE WOODLEIGH RESIDENCES,"1,500,000",667.37,"2,248",Apr-26,BIDADARI PARK DRIVE,Sub Sale,Strata,62,"24,194",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
PARK COLONIAL,"1,350,000",602.78,"2,240",Apr-26,WOODLEIGH LANE,Resale,Strata,56,"24,107",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
THE TRE VER,"1,230,000",613.55,"2,005",Apr-26,POTONG PASIR AVENUE 1,Resale,Strata,57,"21,579",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,11 to 15
PARK COLONIAL,"2,900,000","1,065.64","2,721",Apr-26,WOODLEIGH LANE,Resale,Strata,99,"29,293",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
BLOSSOMS @ WOODLEIGH,"2,050,000","1,001.05","2,048",Apr-26,WOODLEIGH CLOSE,Resale,Strata,93,"22,043",-,Condominium,1,Freehold,13,Rest of Central Region,11 to 15
BARTLEY RIDGE,"920,000",495.14,"1,858",Apr-26,MOUNT VERNON ROAD,Resale,Strata,46,"20,000",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,16 to 20
BARTLEY RIDGE,"2,840,000","1,302.44","2,181",Apr-26,MOUNT VERNON ROAD,Resale,Strata,121,"23,471",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,16 to 20
18 WOODSVILLE,"890,000",495.14,"1,797",Apr-26,WOODSVILLE CLOSE,Resale,Strata,46,"19,348",-,Apartment,1,Freehold,13,Rest of Central Region,06 to 10
THE VENUE RESIDENCES,"1,525,000",850.36,"1,793",Apr-26,TAI THONG CRESCENT,Resale,Strata,79,"19,304",-,Apartment,1,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10
PARK COLONIAL,"1,115,000",505.91,"2,204",Apr-26,WOODLEIGH LANE,Resale,Strata,47,"23,723",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
THE POIZ RESIDENCES,"1,700,000",753.48,"2,256",Apr-26,MEYAPPA CHETTIAR ROAD,Resale,Strata,70,"24,286",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,11 to 15
THE WOODLEIGH RESIDENCES,"1,665,000",699.66,"2,380",Apr-26,BIDADARI PARK DRIVE,Sub Sale,Strata,65,"25,615",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
THE WOODLEIGH RESIDENCES,"3,410,888","1,270.15","2,685",Apr-26,BIDADARI PARK DRIVE,Sub Sale,Strata,118,"28,906",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
SENNETT RESIDENCE,"2,288,888","1,345.5","1,701",Apr-26,PHENG GECK AVENUE,Resale,Strata,125,"18,311",-,Condominium,1,99 yrs lease commencing from 2011,13,Rest of Central Region,01 to 05
BARTLEY RIDGE,"888,000",495.14,"1,793",Apr-26,MOUNT VERNON ROAD,Resale,Strata,46,"19,304",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,16 to 20
THE POIZ RESIDENCES,"850,000",441.32,"1,926",Apr-26,MEYAPPA CHETTIAR ROAD,Resale,Strata,41,"20,732",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,11 to 15
THE TRE VER,"1,480,000",753.48,"1,964",Apr-26,POTONG PASIR AVENUE 1,Resale,Strata,70,"21,143",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,16 to 20
D' ALMIRA,"1,735,000","1,097.93","1,580",Apr-26,SOMMERVILLE ROAD,Resale,Strata,102,"17,010",-,Apartment,1,Freehold,13,Outside Central Region,01 to 05
PARK COLONIAL,"976,000",462.85,"2,109",Apr-26,WOODLEIGH LANE,Resale,Strata,43,"22,698",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
THE WOODLEIGH RESIDENCES,"2,550,000",958,"2,662",Apr-26,BIDADARI PARK DRIVE,Sub Sale,Strata,89,"28,652",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
THE POIZ RESIDENCES,"3,450,000","1,506.96","2,289",Apr-26,MEYAPPA CHETTIAR ROAD,Resale,Strata,140,"24,643",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,11 to 15
8@WOODLEIGH,"2,140,000","1,076.4","1,988",Apr-26,WOODLEIGH CLOSE,Resale,Strata,100,"21,400",-,Condominium,1,99 yrs lease commencing from 2008,13,Rest of Central Region,06 to 10
BARTLEY RIDGE,"1,575,000",764.24,"2,061",Apr-26,MOUNT VERNON ROAD,Resale,Strata,71,"22,183",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
THE VENUE RESIDENCES,"1,525,000",839.59,"1,816",Apr-26,TAI THONG CRESCENT,Resale,Strata,78,"19,551",-,Apartment,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
PARC ASTON,"2,000,000","1,162.51","1,720",Apr-26,LEICESTER ROAD,Resale,Strata,108,"18,519",-,Apartment,1,Freehold,13,Rest of Central Region,01 to 05
THE TRE VER,"1,555,000",742.72,"2,094",Apr-26,POTONG PASIR AVENUE 1,Resale,Strata,69,"22,536",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,16 to 20
THE WOODLEIGH RESIDENCES,"1,330,000",592.02,"2,247",Apr-26,BIDADARI PARK DRIVE,Sub Sale,Strata,55,"24,182",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
PARK COLONIAL,"3,580,000","1,410.08","2,539",Mar-26,WOODLEIGH LANE,Resale,Strata,131,"27,328",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
THE WOODLEIGH RESIDENCES,"1,600,000",667.37,"2,397",Mar-26,BIDADARI PARK DRIVE,Sub Sale,Strata,62,"25,806",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
THE WOODLEIGH RESIDENCES,"1,680,000",699.66,"2,401",Mar-26,BIDADARI PARK DRIVE,Sub Sale,Strata,65,"25,846",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
THE WOODLEIGH RESIDENCES,"2,680,000",958,"2,798",Mar-26,BIDADARI PARK DRIVE,Sub Sale,Strata,89,"30,112",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
THE VENUE RESIDENCES,"890,000",495.14,"1,797",Mar-26,TAI THONG CRESCENT,Resale,Strata,46,"19,348",-,Apartment,1,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05
8@WOODLEIGH,"1,518,888",861.12,"1,764",Mar-26,WOODLEIGH CLOSE,Resale,Strata,80,"18,986",-,Condominium,1,99 yrs lease commencing from 2008,13,Rest of Central Region,01 to 05
PARK COLONIAL,"2,450,000",979.52,"2,501",Mar-26,WOODLEIGH LANE,Resale,Strata,91,"26,923",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
PARK COLONIAL,"1,635,000",678.13,"2,411",Mar-26,WOODLEIGH LANE,Resale,Strata,63,"25,952",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
PLATINUM EDGE,"1,350,000",828.83,"1,629",Mar-26,LEICESTER ROAD,Resale,Strata,77,"17,532",-,Apartment,1,Freehold,13,Rest of Central Region,01 to 05
NIN RESIDENCE,"900,000",527.44,"1,706",Mar-26,PHENG GECK AVENUE,Resale,Strata,49,"18,367",-,Apartment,1,99 yrs lease commencing from 2010,13,Rest of Central Region,16 to 20
THE POIZ RESIDENCES,"820,000",419.8,"1,953",Mar-26,MEYAPPA CHETTIAR ROAD,Resale,Strata,39,"21,026",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,01 to 05
PARK COLONIAL,"2,758,000","1,065.64","2,588",Mar-26,WOODLEIGH LANE,Resale,Strata,99,"27,859",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
THE TRE VER,"1,460,000",699.66,"2,087",Mar-26,POTONG PASIR AVENUE 1,Resale,Strata,65,"22,462",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,16 to 20
8@WOODLEIGH,"2,200,000","1,097.93","2,004",Mar-26,WOODLEIGH CLOSE,Resale,Strata,102,"21,569",-,Condominium,1,99 yrs lease commencing from 2008,13,Rest of Central Region,11 to 15
PARK COLONIAL,"2,400,000",979.52,"2,450",Mar-26,WOODLEIGH LANE,Resale,Strata,91,"26,374",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
8@WOODLEIGH,"2,175,000","1,097.93","1,981",Mar-26,WOODLEIGH CLOSE,Resale,Strata,102,"21,324",-,Condominium,1,99 yrs lease commencing from 2008,13,Rest of Central Region,01 to 05
BARTLEY RIDGE,"883,888",495.14,"1,785",Mar-26,MOUNT VERNON ROAD,Resale,Strata,46,"19,215",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
BARTLEY RIDGE,"2,016,000","1,033.34","1,951",Mar-26,MOUNT VERNON ROAD,Resale,Strata,96,"21,000",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05
THE VENUE RESIDENCES,"2,300,000","1,130.22","2,035",Mar-26,TAI THONG CRESCENT,Resale,Strata,105,"21,905",-,Apartment,1,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10
THE VENUE RESIDENCES,"1,668,000",850.36,"1,962",Mar-26,TAI THONG CRESCENT,Resale,Strata,79,"21,114",-,Apartment,1,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05
8@WOODLEIGH,"1,600,000",839.59,"1,906",Mar-26,WOODLEIGH CLOSE,Resale,Strata,78,"20,513",-,Condominium,1,99 yrs lease commencing from 2008,13,Rest of Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"2,800,000",958,"2,923",Mar-26,BIDADARI PARK DRIVE,Sub Sale,Strata,89,"31,461",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
THE TRE VER,"1,400,000",699.66,"2,001",Mar-26,POTONG PASIR AVENUE 1,Resale,Strata,65,"21,538",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,01 to 05
AVON PARK,"2,485,500","1,280.92","1,940",Mar-26,YOUNGBERG TERRACE,Resale,Strata,119,"20,887",-,Condominium,1,Freehold,13,Rest of Central Region,06 to 10
THE POIZ RESIDENCES,"3,308,000","1,463.9","2,260",Mar-26,MEYAPPA CHETTIAR ROAD,Resale,Strata,136,"24,324",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,06 to 10
BARTLEY RIDGE,"1,480,000",731.95,"2,022",Mar-26,MOUNT VERNON ROAD,Resale,Strata,68,"21,765",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10
SKY GREEN,"2,130,000","1,151.75","1,849",Mar-26,MACPHERSON ROAD,Resale,Strata,107,"19,907",-,Condominium,1,Freehold,13,Rest of Central Region,11 to 15
PARK COLONIAL,"3,500,000","1,367.03","2,560",Mar-26,WOODLEIGH LANE,Resale,Strata,127,"27,559",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
BARTLEY RIDGE,"1,455,000",721.19,"2,018",Mar-26,MOUNT VERNON ROAD,Resale,Strata,67,"21,716",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
THE POIZ RESIDENCES,"810,000",419.8,"1,930",Mar-26,MEYAPPA CHETTIAR ROAD,Resale,Strata,39,"20,769",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,01 to 05
PARK COLONIAL,"2,328,000",936.47,"2,486",Mar-26,WOODLEIGH LANE,Resale,Strata,87,"26,759",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
RIDGE COURT,"2,065,000","1,173.28","1,760",Mar-26,MEYAPPA CHETTIAR ROAD,Resale,Strata,109,"18,945",-,Apartment,1,Freehold,13,Rest of Central Region,01 to 05
PARK COLONIAL,"1,268,000",570.49,"2,223",Feb-26,WOODLEIGH LANE,Resale,Strata,53,"23,925",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
SKY GREEN,"800,000",473.62,"1,689",Feb-26,MACPHERSON ROAD,Resale,Strata,44,"18,182",-,Condominium,1,Freehold,13,Rest of Central Region,01 to 05
