lat,lon,name,highway
1.3980239,103.8538173,Tampines Expressway,motorway
1.3985862,103.8546791,Tampines Expressway,motorway
1.3993993,103.8557552,Tampines Expressway,motorway
1.4001374,103.8570717,Tampines Expressway,motorway
1.3946801,103.8579535,Central Expressway,motorway
1.3109912,103.8444041,Central Expressway,motorway
1.3123559,103.8447379,Central Expressway,motorway
1.2724184,103.8340999,Ayer Rajah Expressway,motorway
1.3978353,103.8546889,Seletar Expressway,motorway
1.397804,103.8550375,Seletar Expressway,motorway
1.3976382,103.8557433,Seletar Expressway,motorway
1.3972136,103.8565734,Seletar Expressway,motorway
1.396313,103.8574035,Seletar Expressway,motorway
1.3954989,103.8577931,Seletar Expressway,motorway
1.3948121,103.8579313,Seletar Expressway,motorway
1.3976207,103.8541409,Seletar Expressway,motorway
1.3972356,103.8530808,Seletar Expressway,motorway
1.4431586,103.7683934,Bukit Timah Expressway,motorway
1.4377846,103.7685951,Bukit Timah Expressway,motorway
1.3611807,103.7029193,KJE,motorway
1.3614182,103.7030183,KJE,motorway
1.3634312,103.7048512,KJE,motorway
1.3658069,103.7080629,KJE,motorway
1.3672296,103.7111369,KJE,motorway
1.3675675,103.7126945,KJE,motorway
1.2788819,103.8232578,Ayer Rajah Expressway,motorway
1.2787617,103.8235467,Ayer Rajah Expressway,motorway
1.287337,103.8403084,Central Expressway,motorway
1.3109215,103.8445578,Central Expressway,motorway
1.3097884,103.8438865,Central Expressway,motorway
1.3088208,103.8428282,Central Expressway,motorway
1.3017089,103.8426297,Central Expressway,motorway
1.301,103.8433032,Central Expressway,motorway
1.2994984,103.8435715,Central Expressway,motorway
1.2977822,103.843432,Central Expressway,motorway
1.2959373,103.8441294,Central Expressway,motorway
1.293835,103.8443761,Central Expressway,motorway
1.2921725,103.8437109,Central Expressway,motorway
1.3074232,103.8408691,Central Expressway,motorway
1.3082892,103.8418073,Central Expressway,motorway
1.3095748,103.843461,Central Expressway,motorway
1.3106348,103.8442536,Central Expressway,motorway
1.3015852,103.8425536,Central Expressway,motorway
1.3060809,103.8402144,Central Expressway,motorway
1.3052351,103.8400912,Central Expressway,motorway
1.304223,103.8402791,Central Expressway,motorway
1.3033909,103.8407341,Central Expressway,motorway
1.3940413,103.8578323,Seletar Expressway,motorway
1.3953608,103.8576536,Seletar Expressway,motorway
1.3962342,103.8572737,Seletar Expressway,motorway
1.397099,103.8564728,Seletar Expressway,motorway
1.3975006,103.8557082,Seletar Expressway,motorway
1.3976587,103.8550389,Seletar Expressway,motorway
1.3976207,103.8541409,Seletar Expressway,motorway
1.3344416,103.8621228,Central Expressway,motorway
1.3206796,103.8551279,Central Expressway,motorway
1.3216923,103.8562607,Central Expressway,motorway
1.3170033,103.8483712,Central Expressway,motorway
1.3166972,103.8478254,Central Expressway,motorway
1.3158513,103.846775,Central Expressway,motorway
1.2870683,103.840124,Central Expressway,motorway
1.3209566,103.8777028,Kallang-Paya Lebar Expressway,motorway
1.3241504,103.8840699,Kallang-Paya Lebar Expressway,motorway
1.3284767,103.8848168,Kallang-Paya Lebar Expressway,motorway
1.3295947,103.8848747,Kallang-Paya Lebar Expressway,motorway
1.3308084,103.8853131,Kallang-Paya Lebar Expressway,motorway
1.3315956,103.886365,Kallang-Paya Lebar Expressway,motorway
1.3330946,103.8888329,Kallang-Paya Lebar Expressway,motorway
1.3360409,103.8942619,Kallang-Paya Lebar Expressway,motorway
1.3377741,103.8960977,Kallang-Paya Lebar Expressway,motorway
1.3383893,103.8967192,Kallang-Paya Lebar Expressway,motorway
1.3400295,103.8977716,Kallang-Paya Lebar Expressway,motorway
1.341777,103.8985982,Kallang-Paya Lebar Expressway,motorway
1.3436634,103.8990061,Kallang-Paya Lebar Expressway,motorway
1.3450715,103.898968,Kallang-Paya Lebar Expressway,motorway
1.346527,103.8985194,Kallang-Paya Lebar Expressway,motorway
1.4288824,103.6037732,Lebuhraya Hubungan Kedua,motorway
1.4266486,103.6029262,Lebuhraya Hubungan Kedua,motorway
1.3601594,103.6204555,Lebuhraya Hubungan Kedua,motorway
1.3631074,103.6168239,Lebuhraya Hubungan Kedua,motorway
1.3652954,103.6149099,Lebuhraya Hubungan Kedua,motorway
1.3676977,103.613446,Lebuhraya Hubungan Kedua,motorway
1.3708042,103.6116054,Lebuhraya Hubungan Kedua,motorway
1.3735328,103.6087558,Lebuhraya Hubungan Kedua,motorway
1.3750258,103.6059148,Lebuhraya Hubungan Kedua,motorway
1.3602654,103.6205389,Laluan Kedua Malaysia–Singapura,motorway
1.3520162,103.6315693,Laluan Kedua Malaysia–Singapura,motorway
1.3494923,103.6346168,expressway,motorway
1.3496883,103.6344732,expressway,motorway
1.3271628,103.6665736,Pan-Island Expressway,motorway
1.32827,103.6681444,Pan-Island Expressway,motorway
1.376817,103.9109649,Kallang-Paya Lebar Expressway,motorway
1.3759399,103.9101942,Kallang-Paya Lebar Expressway,motorway
1.3751807,103.9097611,Kallang-Paya Lebar Expressway,motorway
1.3623664,103.9049496,Kallang-Paya Lebar Expressway,motorway
1.3650775,103.9063561,Kallang-Paya Lebar Expressway,motorway
1.3624042,103.904765,Kallang-Paya Lebar Expressway,motorway
1.3651417,103.906204,Kallang-Paya Lebar Expressway,motorway
1.3666785,103.906724,Kallang-Paya Lebar Expressway,motorway
1.3595449,103.9615219,Tampines Expressway,motorway
1.3608474,103.960588,Tampines Expressway,motorway
1.3596251,103.9616699,Tampines Expressway,motorway
1.3585271,103.9622951,Tampines Expressway,motorway
1.3609144,103.9607304,Tampines Expressway,motorway
1.3596251,103.9616699,Tampines Expressway,motorway
1.3608474,103.960588,Tampines Expressway,motorway
1.3623961,103.95911,Tampines Expressway,motorway
1.3852145,103.9147823,Tampines Expressway,motorway
1.3864621,103.9136991,Tampines Expressway,motorway
1.3884268,103.9120339,Tampines Expressway,motorway
1.3908993,103.909899,Tampines Expressway,motorway
1.4010415,103.8876394,Tampines Expressway,motorway
1.4011936,103.8876586,Tampines Expressway,motorway
1.4013716,103.8858513,Tampines Expressway,motorway
1.3232151,103.8924428,Pan-Island Expressway,motorway
1.3224315,103.8891295,Pan-Island Expressway,motorway
1.3221707,103.8871923,Pan-Island Expressway,motorway
1.3225865,103.8891228,Pan-Island Expressway,motorway
1.3233454,103.892464,Pan-Island Expressway,motorway
1.323972,103.8952422,Pan-Island Expressway,motorway
1.3291308,103.8622181,Central Expressway,motorway
1.3297597,103.8622731,Central Expressway,motorway
1.3451653,103.9680759,Tampines Expressway,motorway
1.3452711,103.9679582,Tampines Expressway,motorway
1.3467811,103.9668815,Tampines Expressway,motorway
1.3543164,103.9636241,Tampines Expressway,motorway
1.355173,103.9632943,Tampines Expressway,motorway
1.3771378,103.9285152,Tampines Expressway,motorway
1.3754033,103.932526,Tampines Expressway,motorway
1.3766222,103.9298126,Tampines Expressway,motorway
1.3767586,103.9298737,Tampines Expressway,motorway
1.3700412,103.8609053,Central Expressway,motorway
1.3688986,103.8609994,Central Expressway,motorway
1.3688986,103.8609994,Central Expressway,motorway
1.3678391,103.8608919,Central Expressway,motorway
1.3667658,103.8605699,Central Expressway,motorway
1.3700099,103.8607498,Central Expressway,motorway
1.3713915,103.8603321,Central Expressway,motorway
1.3740079,103.8591868,Central Expressway,motorway
1.375988,103.8585355,Central Expressway,motorway
1.3770455,103.8583225,Central Expressway,motorway
1.3802388,103.8581962,Central Expressway,motorway
1.3837392,103.8582806,Central Expressway,motorway
1.3865987,103.8582151,Central Expressway,motorway
1.377086,103.8585053,Central Expressway,motorway
1.3760422,103.8587114,Central Expressway,motorway
1.371452,103.8605076,Central Expressway,motorway
1.3700412,103.8609053,Central Expressway,motorway
1.3559468,103.8568248,Central Expressway,motorway
1.3571747,103.857027,Central Expressway,motorway
1.3448376,103.8599837,Central Expressway,motorway
1.3503726,103.8577997,Central Expressway,motorway
1.3510626,103.857545,Central Expressway,motorway
1.341189,103.8612815,Central Expressway,motorway
1.3411355,103.861126,Central Expressway,motorway
1.3986809,103.8550867,Tampines Expressway,motorway
1.3977147,103.854095,Tampines Expressway,motorway
1.3971605,103.8535857,Tampines Expressway,motorway
1.396504,103.8524617,Tampines Expressway,motorway
1.396504,103.8524617,Tampines Expressway,motorway
1.3962903,103.8502126,Tampines Expressway,motorway
1.3947137,103.8358501,Seletar Expressway,motorway
1.3936906,103.8317813,Seletar Expressway,motorway
1.3933149,103.8304391,Seletar Expressway,motorway
1.3938371,103.8317275,Seletar Expressway,motorway
1.3948656,103.8358181,Seletar Expressway,motorway
1.3948424,103.81732,Seletar Expressway,motorway
1.3943702,103.8189813,Seletar Expressway,motorway
1.3938542,103.820688,Seletar Expressway,motorway
1.3937069,103.8206789,Seletar Expressway,motorway
1.3942647,103.8188101,Seletar Expressway,motorway
1.394695,103.817295,Seletar Expressway,motorway
1.3959566,103.8150334,Seletar Expressway,motorway
1.3970468,103.8141871,Seletar Expressway,motorway
1.3997252,103.8131508,Seletar Expressway,motorway
1.4017056,103.8122453,Seletar Expressway,motorway
1.4228675,103.7945433,Seletar Expressway,motorway
1.422279,103.7956249,Seletar Expressway,motorway
1.4221757,103.795523,Seletar Expressway,motorway
1.4237993,103.792533,Seletar Expressway,motorway
1.3388441,103.9752577,Pan-Island Expressway,motorway
1.3390272,103.9748247,Pan-Island Expressway,motorway
1.3332508,103.8623553,Central Expressway,motorway
1.3288521,103.8668646,Pan-Island Expressway,motorway
1.328067,103.8686238,Pan-Island Expressway,motorway
1.3264997,103.870616,Pan-Island Expressway,motorway
1.3263615,103.8704824,Pan-Island Expressway,motorway
1.2958545,103.8845899,East Coast Parkway,motorway
1.2959009,103.8859722,East Coast Parkway,motorway
1.2957577,103.8897243,East Coast Parkway,motorway
1.2956823,103.8926966,East Coast Parkway,motorway
1.2958484,103.8937479,East Coast Parkway,motorway
1.2960901,103.8945798,East Coast Parkway,motorway
1.295673,103.8845958,East Coast Parkway,motorway
1.2884018,103.8614885,East Coast Parkway,motorway
1.2906233,103.8616221,East Coast Parkway,motorway
1.4357675,103.7685015,Bukit Timah Expressway,motorway
1.4364983,103.7685017,Bukit Timah Expressway,motorway
1.3232074,103.7460472,Ayer Rajah Expressway,motorway
1.323097,103.7471884,Ayer Rajah Expressway,motorway
1.3234777,103.7454493,Ayer Rajah Expressway,motorway
1.3234594,103.7448167,Ayer Rajah Expressway,motorway
1.3238135,103.7435513,Ayer Rajah Expressway,motorway
1.2773846,103.8271727,Central Expressway,motorway
1.2774735,103.8259279,Central Expressway,motorway
1.2774917,103.8270592,Central Expressway,motorway
1.2778114,103.8278809,Central Expressway,motorway
1.2784817,103.8285519,Central Expressway,motorway
1.2775784,103.8259769,Central Expressway,motorway
1.2774917,103.8270592,Central Expressway,motorway
1.2774735,103.8259279,Central Expressway,motorway
1.2779385,103.8249444,Central Expressway,motorway
1.3226296,103.6786775,Ayer Rajah Expressway,motorway
1.3220763,103.6707886,Ayer Rajah Expressway,motorway
1.3226611,103.679543,Ayer Rajah Expressway,motorway
1.3227865,103.678771,Ayer Rajah Expressway,motorway
1.3228099,103.679543,Ayer Rajah Expressway,motorway
1.3227898,103.6947056,Ayer Rajah Expressway,motorway
1.3226491,103.6946917,Ayer Rajah Expressway,motorway
1.3224488,103.6983174,Ayer Rajah Expressway,motorway
1.3215724,103.7091364,Ayer Rajah Expressway,motorway
1.3216785,103.7110534,Ayer Rajah Expressway,motorway
1.3226053,103.6983281,Ayer Rajah Expressway,motorway
1.321418,103.7091216,Ayer Rajah Expressway,motorway
1.3218749,103.7042725,Ayer Rajah Expressway,motorway
1.3215243,103.711078,Ayer Rajah Expressway,motorway
1.321418,103.7091216,Ayer Rajah Expressway,motorway
1.3216785,103.7110534,Ayer Rajah Expressway,motorway
1.324263,103.7224254,Ayer Rajah Expressway,motorway
1.323534,103.7193131,Ayer Rajah Expressway,motorway
1.3233672,103.7193577,Ayer Rajah Expressway,motorway
1.3235266,103.7199629,Ayer Rajah Expressway,motorway
1.3391882,103.6463834,Ayer Rajah Expressway,motorway
1.3387538,103.6470392,Ayer Rajah Expressway,motorway
1.3386559,103.6469467,Ayer Rajah Expressway,motorway
1.3392834,103.6464733,Ayer Rajah Expressway,motorway
1.3222756,103.6640209,Ayer Rajah Expressway,motorway
1.3233218,103.6629143,Ayer Rajah Expressway,motorway
1.3224007,103.6641113,Ayer Rajah Expressway,motorway
1.3220199,103.6649209,Ayer Rajah Expressway,motorway
1.3218723,103.6659554,Ayer Rajah Expressway,motorway
1.3220829,103.6691547,Ayer Rajah Expressway,motorway
1.3234271,103.6630195,Ayer Rajah Expressway,motorway
1.3224007,103.6641113,Ayer Rajah Expressway,motorway
1.3268748,103.6592875,Ayer Rajah Expressway,motorway
1.3298894,103.656051,Ayer Rajah Expressway,motorway
1.3307504,103.6746374,Pan-Island Expressway,motorway
1.33042,103.6739697,Pan-Island Expressway,motorway
1.330239,103.6732778,Pan-Island Expressway,motorway
1.3312845,103.6749668,Pan-Island Expressway,motorway
1.3320301,103.6754384,Pan-Island Expressway,motorway
1.3345599,103.6762041,Pan-Island Expressway,motorway
1.3309048,103.6745441,Pan-Island Expressway,motorway
1.3311848,103.6751136,Pan-Island Expressway,motorway
1.3623918,103.704327,Pan-Island Expressway,motorway
1.3627971,103.7055158,Pan-Island Expressway,motorway
1.3546518,103.697423,Pan-Island Expressway,motorway
1.3552853,103.6981859,Pan-Island Expressway,motorway
1.3545623,103.6975723,Pan-Island Expressway,motorway
1.3524833,103.6960238,Pan-Island Expressway,motorway
1.3553932,103.6980548,Pan-Island Expressway,motorway
1.3456914,103.6898594,Pan-Island Expressway,motorway
1.346546,103.6911714,Pan-Island Expressway,motorway
1.3480154,103.6923673,Pan-Island Expressway,motorway
1.3531997,103.6962594,Pan-Island Expressway,motorway
1.3455306,103.6899879,Pan-Island Expressway,motorway
1.3429552,103.6866779,Pan-Island Expressway,motorway
1.3492236,103.733843,Pan-Island Expressway,motorway
1.3558124,103.7183079,Pan-Island Expressway,motorway
1.3627971,103.7055158,Pan-Island Expressway,motorway
1.3628357,103.7070028,Pan-Island Expressway,motorway
1.3623694,103.7083907,Pan-Island Expressway,motorway
1.3562796,103.7167666,Pan-Island Expressway,motorway
1.3558943,103.7179122,Pan-Island Expressway,motorway
1.3556536,103.7182913,Pan-Island Expressway,motorway
1.3559883,103.7170722,Pan-Island Expressway,motorway
1.3561412,103.7167017,Pan-Island Expressway,motorway
1.3572553,103.7141073,Pan-Island Expressway,motorway
1.3338681,103.8135427,Pan-Island Expressway,motorway
1.3333653,103.8149721,Pan-Island Expressway,motorway
1.3441674,103.7444166,Pan-Island Expressway,motorway
1.3286788,103.8668093,Pan-Island Expressway,motorway
1.3351266,103.7600897,Pan-Island Expressway,motorway
1.3357155,103.7590733,Pan-Island Expressway,motorway
1.3373775,103.7560691,Pan-Island Expressway,motorway
1.3358463,103.7591508,Pan-Island Expressway,motorway
1.3295143,103.8418843,Pan-Island Expressway,motorway
1.3297146,103.8435514,Pan-Island Expressway,motorway
1.3282065,103.8391885,Pan-Island Expressway,motorway
1.329222,103.8409715,Pan-Island Expressway,motorway
1.3295143,103.8418843,Pan-Island Expressway,motorway
1.3280739,103.8392659,Pan-Island Expressway,motorway
1.3272932,103.8377541,Pan-Island Expressway,motorway
1.3293657,103.841991,Pan-Island Expressway,motorway
1.3290315,103.8410631,Pan-Island Expressway,motorway
1.3280739,103.8392659,Pan-Island Expressway,motorway
1.3394746,103.8063143,Pan-Island Expressway,motorway
1.3387716,103.8067522,Pan-Island Expressway,motorway
1.3414359,103.8038982,Pan-Island Expressway,motorway
1.3455003,103.8000799,Pan-Island Expressway,motorway
1.3366623,103.8094332,Pan-Island Expressway,motorway
1.3345554,103.8117883,Pan-Island Expressway,motorway
1.3523494,103.7891673,Bukit Timah Expressway,motorway
1.3529366,103.7883908,Bukit Timah Expressway,motorway
1.3379034,103.7774493,Pan-Island Expressway,motorway
1.3403266,103.7785099,Pan-Island Expressway,motorway
1.340817,103.7787712,Pan-Island Expressway,motorway
1.3412283,103.779058,Pan-Island Expressway,motorway
1.3412576,103.7793448,Pan-Island Expressway,motorway
1.3401117,103.7786164,Pan-Island Expressway,motorway
1.3413971,103.7792094,Pan-Island Expressway,motorway
1.3417057,103.7795409,Pan-Island Expressway,motorway
1.3419851,103.7800238,Pan-Island Expressway,motorway
1.3423182,103.7809624,Pan-Island Expressway,motorway
1.3265182,103.9071306,Pan-Island Expressway,motorway
1.3266324,103.9070991,Pan-Island Expressway,motorway
1.3271286,103.9086674,Pan-Island Expressway,motorway
1.3275157,103.9094635,Pan-Island Expressway,motorway
1.3259184,103.9047167,Pan-Island Expressway,motorway
1.3258016,103.9047518,Pan-Island Expressway,motorway
1.3208807,103.8813338,Pan-Island Expressway,motorway
1.3206877,103.8813982,Pan-Island Expressway,motorway
1.3209666,103.8820848,Pan-Island Expressway,motorway
1.3217209,103.8833755,Pan-Island Expressway,motorway
1.3222371,103.8847943,Pan-Island Expressway,motorway
1.3354541,103.9294592,Pan-Island Expressway,motorway
1.3353548,103.9277849,Pan-Island Expressway,motorway
1.3351305,103.9264936,Pan-Island Expressway,motorway
1.3349275,103.9256463,Pan-Island Expressway,motorway
1.3345434,103.9244302,Pan-Island Expressway,motorway
1.3342828,103.9237883,Pan-Island Expressway,motorway
1.3324274,103.9198067,Pan-Island Expressway,motorway
1.3351836,103.9341361,Pan-Island Expressway,motorway
1.3351593,103.9385738,Pan-Island Expressway,motorway
1.3352388,103.9389204,Pan-Island Expressway,motorway
1.3354079,103.9393356,Pan-Island Expressway,motorway
1.3354183,103.9330181,Pan-Island Expressway,motorway
1.282677,103.8346266,Central Expressway,motorway
1.282775,103.8345543,Central Expressway,motorway
1.2832854,103.8358356,Central Expressway,motorway
1.2837766,103.8364501,Central Expressway,motorway
1.284634,103.8370503,Central Expressway,motorway
1.2845792,103.8371327,Central Expressway,motorway
1.2836862,103.8365339,Central Expressway,motorway
1.2831432,103.8358244,Central Expressway,motorway
1.282677,103.8346266,Central Expressway,motorway
1.284634,103.8370503,Central Expressway,motorway
1.2854814,103.8376115,Central Expressway,motorway
1.2859225,103.8381137,Central Expressway,motorway
1.2786635,103.8288172,Central Expressway,motorway
1.2779908,103.8283047,Central Expressway,motorway
1.2774706,103.8274432,Central Expressway,motorway
1.2799502,103.8298402,Central Expressway,motorway
1.279002,103.8290548,Central Expressway,motorway
1.2800226,103.829751,Central Expressway,motorway
1.2806016,103.8303567,Central Expressway,motorway
1.2787173,103.8287126,Central Expressway,motorway
1.279712,103.8294663,Central Expressway,motorway
1.3134632,103.8450036,Central Expressway,motorway
1.3147496,103.8456627,Central Expressway,motorway
1.314541,103.8457641,Central Expressway,motorway
1.3143228,103.8456486,Central Expressway,motorway
1.3141048,103.8455378,Central Expressway,motorway
1.3134652,103.8452327,Central Expressway,motorway
1.3116701,103.8447927,Central Expressway,motorway
1.3155141,103.846242,Central Expressway,motorway
1.316543,103.8472366,Central Expressway,motorway
1.3205324,103.8552404,Central Expressway,motorway
1.319175,103.8526886,Central Expressway,motorway
1.3199681,103.8541483,Central Expressway,motorway
1.3440151,103.8991884,Kallang-Paya Lebar Expressway,motorway
1.3426976,103.8989756,Kallang-Paya Lebar Expressway,motorway
1.3405414,103.8982431,Kallang-Paya Lebar Expressway,motorway
1.3383779,103.8969156,Kallang-Paya Lebar Expressway,motorway
1.3365822,103.8949889,Kallang-Paya Lebar Expressway,motorway
1.33345,103.8900252,Kallang-Paya Lebar Expressway,motorway
1.333086,103.8893927,Kallang-Paya Lebar Expressway,motorway
1.3317587,103.8869216,Kallang-Paya Lebar Expressway,motorway
1.3308752,103.8855368,Kallang-Paya Lebar Expressway,motorway
1.3284579,103.8850226,Kallang-Paya Lebar Expressway,motorway
1.3240174,103.8843167,Kallang-Paya Lebar Expressway,motorway
1.3218577,103.8802228,Kallang-Paya Lebar Expressway,motorway
1.3202203,103.8767657,Kallang-Paya Lebar Expressway,motorway
1.3496767,103.9569151,Pan-Island Expressway,motorway
1.3493928,103.9564239,Pan-Island Expressway,motorway
1.3466549,103.9530867,Pan-Island Expressway,motorway
1.3507708,103.9610803,Pan-Island Expressway,motorway
1.3504946,103.9623114,Pan-Island Expressway,motorway
1.3500398,103.9635311,Pan-Island Expressway,motorway
1.349219,103.9649884,Pan-Island Expressway,motorway
1.3495159,103.9563341,Pan-Island Expressway,motorway
1.3544368,103.9637563,Tampines Expressway,motorway
1.3505117,103.9649343,Tampines Expressway,motorway
1.3475451,103.9663419,Tampines Expressway,motorway
1.3485086,103.9655636,Tampines Expressway,motorway
1.3496407,103.9650118,Tampines Expressway,motorway
1.3517994,103.9644033,Tampines Expressway,motorway
1.2952316,103.872544,East Coast Parkway,motorway
1.2952552,103.870672,East Coast Parkway,motorway
1.3755471,103.9325906,Tampines Expressway,motorway
1.4011964,103.8858461,Tampines Expressway,motorway
1.4012599,103.8822846,Tampines Expressway,motorway
1.3467811,103.9668815,Tampines Expressway,motorway
1.3407815,103.981651,Airport Boulevard,motorway
1.3912943,103.9097619,Tampines Expressway,motorway
1.3896819,103.9111708,Tampines Expressway,motorway
1.3873309,103.9131814,Tampines Expressway,motorway
1.3956272,103.9052394,Tampines Expressway,motorway
1.3970147,103.9032182,Tampines Expressway,motorway
1.3773129,103.9284515,Tampines Expressway,motorway
1.3767586,103.9298737,Tampines Expressway,motorway
1.3775292,103.9270692,Tampines Expressway,motorway
1.377948,103.9253205,Tampines Expressway,motorway
1.3785939,103.9229582,Tampines Expressway,motorway
1.325397,103.9025149,Pan-Island Expressway,motorway
1.3259134,103.7294492,Ayer Rajah Expressway,motorway
1.329582,103.8488327,Pan-Island Expressway,motorway
1.3296783,103.8472222,Pan-Island Expressway,motorway
1.2954434,103.8743846,East Coast Parkway,motorway
1.2955186,103.8761562,East Coast Parkway,motorway
1.2955711,103.8779815,East Coast Parkway,motorway
1.2725372,103.8465416,Ayer Rajah Expressway,motorway
1.2724535,103.8471321,Ayer Rajah Expressway,motorway
1.2724669,103.847698,Ayer Rajah Expressway,motorway
1.2725822,103.8482076,Ayer Rajah Expressway,motorway
1.2732361,103.8494222,Ayer Rajah Expressway,motorway
1.3200795,103.879898,Pan-Island Expressway,motorway
1.3199324,103.8794097,Pan-Island Expressway,motorway
1.3198212,103.8788233,Pan-Island Expressway,motorway
1.3198116,103.8770212,Pan-Island Expressway,motorway
1.3199483,103.8763136,Pan-Island Expressway,motorway
1.3204389,103.8756857,Pan-Island Expressway,motorway
1.3317641,103.917921,Pan-Island Expressway,motorway
1.3324274,103.9198067,Pan-Island Expressway,motorway
1.3311316,103.9170529,Pan-Island Expressway,motorway
1.3576082,103.9627503,Tampines Expressway,motorway
1.3576709,103.9624437,Tampines Expressway,motorway
1.3591236,103.9617802,Tampines Expressway,motorway
1.3463038,103.9675341,Pan-Island Expressway,motorway
1.3440441,103.9689668,Pan-Island Expressway,motorway
1.3292856,103.8569867,Pan-Island Expressway,motorway
1.3300601,103.8594346,Pan-Island Expressway,motorway
1.3275157,103.9094635,Pan-Island Expressway,motorway
1.3288795,103.9118459,Pan-Island Expressway,motorway
1.3303932,103.9150182,Pan-Island Expressway,motorway
1.3325223,103.9195863,Pan-Island Expressway,motorway
1.3335891,103.9218626,Pan-Island Expressway,motorway
1.3346269,103.9241726,Pan-Island Expressway,motorway
1.3349166,103.9250234,Pan-Island Expressway,motorway
1.3351609,103.9258742,Pan-Island Expressway,motorway
1.3353412,103.9267443,Pan-Island Expressway,motorway
1.3355588,103.9282192,Pan-Island Expressway,motorway
1.3311316,103.9170529,Pan-Island Expressway,motorway
1.3269001,103.9084531,Pan-Island Expressway,motorway
1.3265182,103.9071306,Pan-Island Expressway,motorway
1.2941003,103.8657706,East Coast Parkway,motorway
1.2936997,103.8636861,East Coast Parkway,motorway
1.29429,103.865951,East Coast Parkway,motorway
1.2970575,103.897131,East Coast Parkway,motorway
1.296013,103.8949058,East Coast Parkway,motorway
1.2956731,103.8937971,East Coast Parkway,motorway
1.2955807,103.8933035,East Coast Parkway,motorway
1.2954825,103.8913079,East Coast Parkway,motorway
1.3078075,103.9307303,East Coast Parkway,motorway
1.3072514,103.9290311,East Coast Parkway,motorway
1.3667927,103.9069784,Kallang-Paya Lebar Expressway,motorway
1.3655118,103.9065344,Kallang-Paya Lebar Expressway,motorway
1.3795144,103.9207979,Tampines Expressway,motorway
1.380646,103.9191613,Tampines Expressway,motorway
1.3821329,103.9176142,Tampines Expressway,motorway
1.4014412,103.8828198,Tampines Expressway,motorway
1.4014007,103.8854952,Tampines Expressway,motorway
1.4010141,103.8729815,Tampines Expressway,motorway
1.3969899,103.8519975,Seletar Expressway,motorway
1.3975442,103.8533552,Seletar Expressway,motorway
1.3964966,103.8466464,Seletar Expressway,motorway
1.3963676,103.8432771,Seletar Expressway,motorway
1.3959943,103.8410006,Seletar Expressway,motorway
1.3950181,103.837097,Seletar Expressway,motorway
1.3951339,103.8366288,Seletar Expressway,motorway
1.400061,103.8948464,Tampines Expressway,motorway
1.4003965,103.8921205,Tampines Expressway,motorway
1.2911522,103.789756,Ayer Rajah Expressway,motorway
1.2924602,103.7877731,Ayer Rajah Expressway,motorway
1.2935205,103.7865151,Ayer Rajah Expressway,motorway
1.2922139,103.7884484,Ayer Rajah Expressway,motorway
1.2866012,103.7966797,Ayer Rajah Expressway,motorway
1.2875029,103.7950771,Ayer Rajah Expressway,motorway
1.2875029,103.7950771,Ayer Rajah Expressway,motorway
1.2878409,103.7945184,Ayer Rajah Expressway,motorway
1.2880208,103.7946608,Ayer Rajah Expressway,motorway
1.2873005,103.7959385,Ayer Rajah Expressway,motorway
1.2857501,103.7982546,Ayer Rajah Expressway,motorway
1.2847452,103.7997126,Ayer Rajah Expressway,motorway
1.2842078,103.8013101,Ayer Rajah Expressway,motorway
1.3223944,103.7497748,Ayer Rajah Expressway,motorway
1.3225909,103.749018,Ayer Rajah Expressway,motorway
1.3224167,103.7503707,Ayer Rajah Expressway,motorway
1.2974824,103.7828113,Ayer Rajah Expressway,motorway
1.3119049,103.7627538,Ayer Rajah Expressway,motorway
1.297224,103.7835041,Ayer Rajah Expressway,motorway
1.2967428,103.7840215,Ayer Rajah Expressway,motorway
1.3312704,103.8184893,Pan-Island Expressway,motorway
1.3423248,103.7819837,Pan-Island Expressway,motorway
1.33399,103.8124189,Pan-Island Expressway,motorway
1.3346446,103.8113052,Pan-Island Expressway,motorway
1.3445099,103.786876,Pan-Island Expressway,motorway
1.3449494,103.7875828,Pan-Island Expressway,motorway
1.3453556,103.7879759,Pan-Island Expressway,motorway
1.3263746,103.8310324,Pan-Island Expressway,motorway
1.327182,103.8374448,Pan-Island Expressway,motorway
1.3273056,103.8372434,Pan-Island Expressway,motorway
1.3278787,103.8386579,Pan-Island Expressway,motorway
1.4241496,103.7922546,Seletar Expressway,motorway
1.3160748,103.759003,Ayer Rajah Expressway,motorway
1.3146018,103.7602695,Ayer Rajah Expressway,motorway
1.3242815,103.7429484,Ayer Rajah Expressway,motorway
1.3249546,103.7416443,Ayer Rajah Expressway,motorway
1.4047329,103.7730138,Bukit Timah Expressway,motorway
1.4033575,103.7733595,Bukit Timah Expressway,motorway
1.4063823,103.772386,Bukit Timah Expressway,motorway
1.4094267,103.7716491,Bukit Timah Expressway,motorway
1.3860773,103.7749081,Bukit Timah Expressway,motorway
1.3889563,103.7745718,Bukit Timah Expressway,motorway
1.37579,103.7771814,Bukit Timah Expressway,motorway
1.2823688,103.8333929,Central Expressway,motorway
1.2823257,103.8337077,Central Expressway,motorway
1.2816549,103.8321257,Central Expressway,motorway
1.2806275,103.8305915,Central Expressway,motorway
1.2799502,103.8298402,Central Expressway,motorway
1.2809176,103.8307054,Central Expressway,motorway
1.430892,103.7689727,Bukit Timah Expressway,motorway
